order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD_05092,1,credit_card,1,809837.28
ORD_05093,1,boleto,1,3509564.84
ORD_05094,1,credit_card,1,3242341.37
ORD_05095,1,credit_card,1,3139190.42
ORD_05096,1,credit_card,1,1306910.64
ORD_05097,1,credit_card,1,3310998.19
ORD_05098,1,credit_card,1,5509556.4
ORD_05099,1,credit_card,4,5817998.36
ORD_05100,1,boleto,2,4697490.12
ORD_05101,1,credit_card,5,2309767.52
ORD_05102,1,credit_card,3,3365250.69
ORD_05103,1,boleto,2,3216763.28
ORD_05104,1,credit_card,3,1919751.17
ORD_05105,1,credit_card,2,2801868.74
ORD_05106,1,boleto,2,1325666.03
ORD_05107,1,voucher,1,3571924.2
ORD_05108,1,boleto,2,2632934.79
ORD_05109,1,boleto,3,1372489.29
ORD_05110,1,boleto,4,1402170.2
ORD_05111,1,debit_card,1,3013508.77
ORD_05112,1,credit_card,2,3840442.96
ORD_05113,1,credit_card,5,738206.9
ORD_05114,1,debit_card,5,1843157.58
ORD_05115,1,credit_card,1,4283254.97
ORD_05116,1,credit_card,5,680783.49
ORD_05117,1,credit_card,2,6111393.87
ORD_05118,1,credit_card,1,819916.25
ORD_05119,1,credit_card,4,1932332.05
ORD_05120,1,credit_card,1,3909426.45
ORD_05121,1,credit_card,1,3280024.18
ORD_05122,1,boleto,1,3697879.26
ORD_05123,1,credit_card,1,2511708.76
ORD_05124,1,credit_card,1,1317563.11
ORD_05125,1,credit_card,1,802808.55
ORD_05126,1,credit_card,4,1164589.26
ORD_05127,1,credit_card,5,2893813.81
ORD_05128,1,voucher,5,2420256.69
ORD_05129,1,credit_card,6,1695048.05
ORD_05130,1,credit_card,4,3329026.79
ORD_05131,1,boleto,6,4912423.05
ORD_05132,1,credit_card,1,2075199.49
ORD_05133,1,credit_card,1,4085727.77
ORD_05134,1,boleto,1,1561146.2
ORD_05135,1,credit_card,5,759628.47
ORD_05136,1,credit_card,1,1913306.6
ORD_05137,1,boleto,4,2468181.1
ORD_05138,1,credit_card,5,3226043.64
ORD_05139,1,credit_card,6,2114777.14
ORD_05140,1,boleto,1,2266237.08
ORD_05141,1,credit_card,1,1629209.49
ORD_05142,1,credit_card,1,3602185.42
ORD_05143,1,boleto,5,7600000.0
ORD_05144,1,credit_card,3,1360081.53
ORD_05145,1,credit_card,3,2877419.87
ORD_05146,1,boleto,2,3048788.73
ORD_05147,1,credit_card,4,3500413.22
ORD_05148,1,voucher,6,2506950.83
ORD_05149,1,credit_card,2,2715697.35
ORD_05150,1,debit_card,1,1217602.3
ORD_05151,1,credit_card,1,1524286.25
ORD_05152,1,boleto,1,3725140.62
ORD_05153,1,boleto,1,1520502.2
ORD_05154,1,credit_card,1,1985780.8
ORD_05155,1,boleto,1,4171402.62
ORD_05156,1,credit_card,6,1692780.91
ORD_05157,1,credit_card,1,1582527.32
ORD_05158,1,voucher,2,3889390.72
ORD_05159,1,credit_card,1,1561834.2
ORD_05160,1,credit_card,2,576574.6
ORD_05161,1,credit_card,1,2004389.45
ORD_05162,1,credit_card,3,2144986.07
ORD_05163,1,credit_card,3,1357172.9
ORD_05164,1,boleto,1,5694839.27
ORD_05165,1,boleto,3,2041977.52
ORD_05166,1,credit_card,1,2100168.53
ORD_05167,1,voucher,2,2849446.25
ORD_05168,1,voucher,1,1536679.13
ORD_05169,1,credit_card,1,1906660.47
ORD_05170,1,debit_card,3,2431341.82
ORD_05171,1,credit_card,1,4903433.38
ORD_05172,1,boleto,1,6709753.64
ORD_05173,1,credit_card,1,3072433.61
ORD_05174,1,debit_card,6,3796101.45
ORD_05175,1,boleto,2,1423319.05
ORD_05176,1,credit_card,1,773481.69
ORD_05177,1,credit_card,1,2708461.34
ORD_05178,1,boleto,5,2727338.37
ORD_05179,1,credit_card,1,3884860.07
ORD_05180,1,debit_card,2,2739329.89
ORD_05181,1,credit_card,3,2234306.32
ORD_05182,1,voucher,1,2917410.8
ORD_05183,1,credit_card,3,1614450.61
ORD_05184,1,credit_card,1,847939.39
ORD_05185,1,debit_card,5,1808422.36
ORD_05186,1,credit_card,2,1230066.53
ORD_05187,1,boleto,5,2117468.75
ORD_05188,1,credit_card,3,1013464.8
ORD_05189,1,credit_card,4,1130097.16
ORD_05190,1,boleto,5,2119319.09
ORD_05191,1,debit_card,6,2976646.37
ORD_05192,1,debit_card,1,1088641.75
ORD_05193,1,boleto,6,3756875.4
ORD_05194,1,credit_card,1,3011368.77
ORD_05195,1,credit_card,1,2624593.42
ORD_05196,1,credit_card,1,4589718.75
ORD_05197,1,voucher,1,3458201.28
ORD_05198,1,credit_card,6,2820177.74
ORD_05199,1,boleto,3,4412850.71
ORD_05200,1,credit_card,5,1317909.29
ORD_05201,1,credit_card,1,3818555.02
ORD_05202,1,credit_card,3,4996532.18
ORD_05203,1,boleto,1,1219696.41
ORD_05204,1,debit_card,2,2580179.94
ORD_05205,1,credit_card,1,4274056.18
ORD_05206,1,credit_card,1,2705593.91
ORD_05207,1,debit_card,4,4173376.92
ORD_05208,1,credit_card,4,2080994.81
ORD_05209,1,credit_card,4,1408569.68
ORD_05210,1,voucher,1,1782664.21
ORD_05211,1,voucher,3,2276426.72
ORD_05212,1,credit_card,5,2578768.32
ORD_05213,1,boleto,6,3281531.55
ORD_05214,1,credit_card,1,1697548.17
ORD_05215,1,credit_card,3,4624879.07
ORD_05216,1,debit_card,1,4290324.94
ORD_05217,1,voucher,1,2651064.69
ORD_05218,1,credit_card,2,4229043.89
ORD_05219,1,credit_card,1,5668749.16
ORD_05220,1,voucher,2,1529341.92
ORD_05221,1,credit_card,5,1828648.15
ORD_05222,1,boleto,1,7483800.5
ORD_05223,1,voucher,1,3983010.79
ORD_05224,1,voucher,3,2021588.1
ORD_05225,1,credit_card,1,3432888.58
ORD_05226,1,credit_card,1,1907333.12
ORD_05227,1,boleto,3,3719691.86
ORD_05228,1,credit_card,4,3260588.92
ORD_05229,1,credit_card,2,3549831.51
ORD_05230,1,boleto,2,6129090.6
ORD_05231,1,credit_card,5,2276898.25
ORD_05232,1,credit_card,1,1580653.36
ORD_05233,1,credit_card,3,1625997.23
ORD_05234,1,credit_card,1,2259573.06
ORD_05235,1,boleto,2,5342584.18
ORD_05236,1,boleto,5,3020247.53
ORD_05237,1,credit_card,3,2450319.52
ORD_05238,1,credit_card,2,2383023.23
ORD_05239,1,credit_card,1,3151620.36
ORD_05240,1,credit_card,2,1901059.67
ORD_05241,1,credit_card,2,987847.66
ORD_05242,1,debit_card,1,1634625.78
ORD_05243,1,boleto,2,4911668.78
ORD_05244,1,voucher,1,2084085.31
ORD_05245,1,credit_card,6,4272603.56
ORD_05246,1,debit_card,2,3756541.13
ORD_05247,1,credit_card,1,1813961.82
ORD_05248,1,debit_card,1,2324516.94
ORD_05249,1,boleto,1,2108368.41
ORD_05250,1,credit_card,1,1097996.79
ORD_05251,1,credit_card,4,1464486.98
ORD_05252,1,credit_card,2,1233559.32
ORD_05253,1,voucher,3,2434595.2
ORD_05254,1,credit_card,3,2025049.29
ORD_05255,1,credit_card,5,2862723.38
ORD_05256,1,credit_card,2,715606.78
ORD_05257,1,boleto,1,2775141.23
ORD_05258,1,debit_card,4,1663993.42
ORD_05259,1,credit_card,3,2180560.09
ORD_05260,1,boleto,3,3219842.96
ORD_05261,1,credit_card,2,2806817.83
ORD_05262,1,boleto,1,1883145.96
ORD_05263,1,credit_card,5,1351691.19
ORD_05264,1,boleto,4,841776.13
ORD_05265,1,boleto,1,4235498.87
ORD_05266,1,credit_card,1,2799068.84
ORD_05267,1,credit_card,4,5443219.69
ORD_05268,1,credit_card,1,4108341.04
ORD_05269,1,credit_card,1,3229310.23
ORD_05270,1,boleto,2,4128998.4
ORD_05271,1,credit_card,1,5110499.02
ORD_05272,1,boleto,5,621631.66
ORD_05273,1,boleto,3,2210929.81
ORD_05274,1,credit_card,1,6368200.29
ORD_05275,1,credit_card,6,2245866.94
ORD_05276,1,voucher,5,1991055.31
ORD_05277,1,boleto,1,3055004.27
ORD_05278,1,credit_card,3,3312092.46
ORD_05279,1,credit_card,1,6564891.39
ORD_05280,1,credit_card,1,1696717.78
ORD_05281,1,boleto,3,3208645.5
ORD_05282,1,credit_card,3,1650626.31
ORD_05283,1,credit_card,4,1382647.25
ORD_05284,1,credit_card,2,3351471.79
ORD_05285,1,credit_card,1,2431206.7
ORD_05286,1,voucher,4,5159691.29
ORD_05287,1,voucher,1,2957358.86
ORD_05288,1,credit_card,6,2208816.77
ORD_05289,1,voucher,1,523179.14
ORD_05290,1,credit_card,5,2517662.44
ORD_05291,1,credit_card,1,3249561.28
ORD_05292,1,credit_card,5,3601498.94
ORD_05293,1,credit_card,3,2730507.74
ORD_05294,1,credit_card,4,1626710.65
ORD_05295,1,credit_card,1,5137454.77
ORD_05296,1,credit_card,4,2334080.48
ORD_05297,1,credit_card,1,1168586.14
ORD_05298,1,voucher,3,2377398.46
ORD_05299,1,boleto,1,6122153.64
ORD_05300,1,credit_card,1,878325.53
ORD_05301,1,credit_card,1,3428651.65
ORD_05302,1,credit_card,2,1717968.9
ORD_05303,1,credit_card,1,2155774.68
ORD_05304,1,boleto,1,3802757.11
ORD_05305,1,credit_card,3,1700149.34
ORD_05306,1,voucher,1,1562972.09
ORD_05307,1,credit_card,1,2035493.98
ORD_05308,1,credit_card,1,3691686.79
ORD_05309,1,credit_card,1,2342354.78
ORD_05310,1,credit_card,4,1582334.42
ORD_05311,1,boleto,1,3466072.65
ORD_05312,1,credit_card,2,5620723.75
ORD_05313,1,boleto,3,2515638.21
ORD_05314,1,boleto,3,3272675.21
ORD_05315,1,debit_card,1,2092028.43
ORD_05316,1,boleto,1,3250984.57
ORD_05317,1,credit_card,1,2435719.93
ORD_05318,1,voucher,3,1798287.98
ORD_05319,1,boleto,2,1841330.04
ORD_05320,1,voucher,3,2837903.79
ORD_05321,1,debit_card,1,931306.68
ORD_05322,1,credit_card,1,3750805.36
ORD_05323,1,credit_card,3,2590291.74
ORD_05324,1,credit_card,1,2142077.34
ORD_05325,1,credit_card,1,4079828.82
ORD_05326,1,credit_card,1,1919660.78
ORD_05327,1,credit_card,1,856778.18
ORD_05328,1,credit_card,6,2249128.02
ORD_05329,1,credit_card,2,3352578.96
ORD_05330,1,boleto,1,1748320.08
ORD_05331,1,credit_card,2,1776783.15
ORD_05332,1,credit_card,1,3002567.98
ORD_05333,1,boleto,1,1644746.28
ORD_05334,1,voucher,1,2076036.29
ORD_05335,1,credit_card,1,1410990.91
ORD_05336,1,credit_card,2,1484032.58
ORD_05337,1,voucher,3,3530522.98
ORD_05338,1,credit_card,1,2417440.02
ORD_05339,1,credit_card,1,3145806.03
ORD_05340,1,credit_card,1,1993719.8
ORD_05341,1,boleto,5,2768200.94
ORD_05342,1,credit_card,3,1351683.55
ORD_05343,1,boleto,5,3565212.26
ORD_05344,1,boleto,3,1481061.6
ORD_05345,1,credit_card,2,2838390.15
ORD_05346,1,credit_card,1,2406424.56
ORD_05347,1,credit_card,1,2807192.71
ORD_05348,1,boleto,4,1403380.56
ORD_05349,1,credit_card,1,3089092.27
ORD_05350,1,debit_card,5,919718.57
ORD_05351,1,credit_card,1,4231186.38
ORD_05352,1,credit_card,2,1920897.21
ORD_05353,1,boleto,4,5370844.31
ORD_05354,1,credit_card,1,2367596.72
ORD_05355,1,boleto,1,2762652.04
ORD_05356,1,credit_card,3,2686667.11
ORD_05357,1,credit_card,6,1049916.57
ORD_05358,1,credit_card,1,2379159.5
ORD_05359,1,credit_card,1,769691.68
ORD_05360,1,boleto,2,432013.45
ORD_05361,1,voucher,1,2715382.75
ORD_05362,1,debit_card,1,3242616.22
ORD_05363,1,credit_card,1,4334902.43
ORD_05364,1,boleto,1,2956827.92
ORD_05365,1,credit_card,1,3169931.83
ORD_05366,1,credit_card,6,1833655.09
ORD_05367,1,credit_card,1,1868926.14
ORD_05368,1,boleto,3,1967463.04
ORD_05369,1,credit_card,2,1295090.66
ORD_05370,1,credit_card,1,5075748.63
ORD_05371,1,credit_card,5,1919453.19
ORD_05372,1,credit_card,1,3343758.43
ORD_05373,1,credit_card,1,2229962.96
ORD_05374,1,credit_card,1,2704994.55
ORD_05375,1,boleto,1,5053829.01
ORD_05376,1,credit_card,4,1191383.7
ORD_05377,1,voucher,1,2517956.39
ORD_05378,1,credit_card,3,1669490.02
ORD_05379,1,credit_card,4,4557209.3
ORD_05380,1,credit_card,1,2947927.05
ORD_05381,1,credit_card,2,2425708.21
ORD_05382,1,debit_card,1,1576081.13
ORD_05383,1,boleto,6,2722217.42
ORD_05384,1,boleto,1,1866938.5
ORD_05385,1,credit_card,1,1229350.16
ORD_05386,1,credit_card,1,3291886.4
ORD_05387,1,credit_card,1,2688355.35
ORD_05388,1,boleto,5,1891024.8
ORD_05389,1,credit_card,2,1470358.5
ORD_05390,1,credit_card,4,2251801.04
ORD_05391,1,credit_card,1,1430760.83
ORD_05392,1,credit_card,2,1840426.48
ORD_05393,1,credit_card,5,3090444.37
ORD_05394,1,voucher,5,2333651.96
ORD_05395,1,credit_card,1,7600000.0
ORD_05396,1,credit_card,2,3129103.03
ORD_05397,1,debit_card,1,1536888.75
ORD_05398,1,credit_card,6,2572045.78
ORD_05399,1,credit_card,1,1210065.58
ORD_05400,1,boleto,4,794169.94
ORD_05401,1,credit_card,1,2839319.0
ORD_05402,1,boleto,1,1750510.66
ORD_05403,1,boleto,1,5492258.57
ORD_05404,1,boleto,2,2027227.65
ORD_05405,1,credit_card,5,1373796.33
ORD_05406,1,credit_card,1,3522783.14
ORD_05407,1,boleto,5,5831528.79
ORD_05408,1,credit_card,6,1263434.07
ORD_05409,1,credit_card,2,2938699.56
ORD_05410,1,credit_card,1,3379540.64
ORD_05411,1,boleto,2,2316832.92
ORD_05412,1,voucher,5,1523146.36
ORD_05413,1,credit_card,6,3509519.64
ORD_05414,1,credit_card,1,892159.21
ORD_05415,1,credit_card,1,3008329.8
ORD_05416,1,voucher,2,849911.44
ORD_05417,1,boleto,1,2146868.81
ORD_05418,1,voucher,1,5963184.71
ORD_05419,1,credit_card,1,2639117.22
ORD_05420,1,debit_card,1,3891014.48
ORD_05421,1,credit_card,3,1339203.47
ORD_05422,1,credit_card,3,2981200.03
ORD_05423,1,boleto,3,1320083.07
ORD_05424,1,credit_card,5,1786319.2
ORD_05425,1,debit_card,1,2731116.24
ORD_05426,1,voucher,1,3142401.36
ORD_05427,1,credit_card,5,7600000.0
ORD_05428,1,credit_card,3,1934725.4
ORD_05429,1,boleto,4,2650874.95
ORD_05430,1,credit_card,1,1323586.1
ORD_05431,1,boleto,2,1344743.45
ORD_05432,1,credit_card,2,3004513.87
ORD_05433,1,boleto,1,3317973.01
ORD_05434,1,credit_card,2,2306532.45
ORD_05435,1,credit_card,1,1686460.65
ORD_05436,1,credit_card,2,1424150.65
ORD_05437,1,boleto,2,4892714.84
ORD_05438,1,credit_card,1,2258297.28
ORD_05439,1,debit_card,6,2330630.29
ORD_05440,1,credit_card,1,1903502.51
ORD_05441,1,credit_card,1,2496365.3
ORD_05442,1,credit_card,4,994253.17
ORD_05443,1,credit_card,2,1818258.48
ORD_05444,1,credit_card,1,3025910.09
ORD_05445,1,credit_card,1,2330673.91
ORD_05446,1,debit_card,4,2244870.51
ORD_05447,1,credit_card,1,2709933.61
ORD_05448,1,credit_card,6,3080126.41
ORD_05449,1,debit_card,1,1812044.62
ORD_05450,1,credit_card,2,2824618.97
ORD_05451,1,debit_card,5,2245464.21
ORD_05452,1,boleto,1,3376725.67
ORD_05453,1,boleto,6,2544774.62
ORD_05454,1,credit_card,5,4696721.87
ORD_05455,1,credit_card,4,1783365.78
ORD_05456,1,credit_card,1,7600000.0
ORD_05457,1,credit_card,2,2738474.3
ORD_05458,1,boleto,5,3069745.22
ORD_05459,1,credit_card,1,5692312.72
ORD_05460,1,boleto,1,2652094.12
ORD_05461,1,credit_card,3,2960681.27
ORD_05462,1,credit_card,1,6376715.92
ORD_05463,1,boleto,1,1342294.9
ORD_05464,1,credit_card,4,3041233.47
ORD_05465,1,credit_card,3,2952116.23
ORD_05466,1,credit_card,4,1468012.69
ORD_05467,1,credit_card,1,6288344.15
ORD_05468,1,credit_card,5,3051881.5
ORD_05469,1,credit_card,5,2089355.04
ORD_05470,1,credit_card,3,5331624.57
ORD_05471,1,credit_card,1,3415655.97
ORD_05472,1,credit_card,1,4214876.84
ORD_05473,1,credit_card,5,580890.53
ORD_05474,1,voucher,1,2503232.85
ORD_05475,1,voucher,5,2520639.19
ORD_05476,1,credit_card,5,2220497.92
ORD_05477,1,credit_card,1,4157312.96
ORD_05478,1,credit_card,2,2593791.93
ORD_05479,1,credit_card,5,1739863.9
ORD_05480,1,credit_card,1,1778773.94
ORD_05481,1,credit_card,1,2285429.89
ORD_05482,1,credit_card,4,856245.66
ORD_05483,1,credit_card,1,3083892.52
ORD_05484,1,boleto,2,1818672.89
ORD_05485,1,boleto,6,1645574.3
ORD_05486,1,credit_card,6,2694512.4
ORD_05487,1,credit_card,1,815428.8
ORD_05488,1,voucher,2,3459240.89
ORD_05489,1,boleto,3,5878332.87
ORD_05490,1,credit_card,4,1173649.48
ORD_05491,1,boleto,2,1249299.34
ORD_05492,1,voucher,1,3276273.73
ORD_05493,1,credit_card,1,2315973.19
ORD_05494,1,credit_card,1,2083111.74
ORD_05495,1,boleto,6,1477976.42
ORD_05496,1,credit_card,6,2538086.59
ORD_05497,1,voucher,2,879623.64
ORD_05498,1,boleto,1,1622078.17
ORD_05499,1,credit_card,1,5274911.83
ORD_05500,1,credit_card,1,1749318.56
ORD_05501,1,voucher,2,2357393.37
ORD_05502,1,credit_card,1,3017165.67
ORD_05503,1,credit_card,1,3110264.37
ORD_05504,1,credit_card,5,1912999.15
ORD_05505,1,credit_card,1,3313061.36
ORD_05506,1,voucher,1,1434293.63
ORD_05507,1,credit_card,1,7054453.22
ORD_05508,1,credit_card,2,828188.35
ORD_05509,1,credit_card,6,2427812.88
ORD_05510,1,credit_card,1,2778639.02
ORD_05511,1,credit_card,2,1682100.27
ORD_05512,1,credit_card,2,1393137.12
ORD_05513,1,credit_card,4,2551822.76
ORD_05514,1,credit_card,1,1268079.0
ORD_05515,1,credit_card,5,2856530.13
ORD_05516,1,voucher,1,2924823.97
ORD_05517,1,credit_card,1,2533747.72
ORD_05518,1,credit_card,2,3617548.11
ORD_05519,1,boleto,1,1034169.72
ORD_05520,1,credit_card,4,1981945.47
ORD_05521,1,voucher,5,3527500.27
ORD_05522,1,boleto,2,3914486.54
ORD_05523,1,credit_card,5,2219609.23
ORD_05524,1,credit_card,1,2684792.76
ORD_05525,1,credit_card,4,3625896.74
ORD_05526,1,credit_card,4,2608147.76
ORD_05527,1,credit_card,1,2053055.07
ORD_05528,1,credit_card,5,1348224.19
ORD_05529,1,credit_card,1,1364059.47
ORD_05530,1,debit_card,5,7600000.0
ORD_05531,1,debit_card,1,2912838.12
ORD_05532,1,boleto,1,2898684.8
ORD_05533,1,credit_card,1,5057280.9
ORD_05534,1,credit_card,1,3947560.24
ORD_05535,1,credit_card,6,3663342.44
ORD_05536,1,credit_card,1,727241.1
ORD_05537,1,credit_card,2,2537698.83
ORD_05538,1,boleto,5,1641634.88
ORD_05539,1,credit_card,5,1424065.49
ORD_05540,1,credit_card,6,999710.4
ORD_05541,1,credit_card,6,2943951.83
ORD_05542,1,credit_card,1,2430736.45
ORD_05543,1,boleto,5,4337855.29
ORD_05544,1,credit_card,2,1284408.17
ORD_05545,1,credit_card,1,1842209.96
ORD_05546,1,credit_card,2,2505828.83
ORD_05547,1,credit_card,1,1314559.22
ORD_05548,1,credit_card,4,2889867.12
ORD_05549,1,debit_card,1,1679215.83
ORD_05550,1,credit_card,1,1955475.05
ORD_05551,1,voucher,1,3630978.78
ORD_05552,1,credit_card,1,2033397.94
ORD_05553,1,boleto,1,2396735.27
ORD_05554,1,credit_card,1,1793970.74
ORD_05555,1,credit_card,6,2105480.91
ORD_05556,1,voucher,1,6867840.04
ORD_05557,1,credit_card,1,1683345.01
ORD_05558,1,voucher,1,1411097.07
ORD_05559,1,credit_card,4,2677001.38
ORD_05560,1,credit_card,1,1617843.42
ORD_05561,1,credit_card,4,2346640.93
ORD_05562,1,credit_card,2,1942202.04
ORD_05563,1,credit_card,2,1562742.83
ORD_05564,1,boleto,1,2223608.81
ORD_05565,1,voucher,5,3358251.61
ORD_05566,1,credit_card,1,1346493.71
ORD_05567,1,credit_card,1,3252004.57
ORD_05568,1,credit_card,4,2541340.49
ORD_05569,1,credit_card,6,1106852.86
ORD_05570,1,credit_card,1,7448571.2
ORD_05571,1,credit_card,1,2325042.69
ORD_05572,1,boleto,1,1036690.99
ORD_05573,1,credit_card,1,4961320.72
ORD_05574,1,boleto,2,1352791.26
ORD_05575,1,credit_card,4,2947338.76
ORD_05576,1,credit_card,2,2009280.6
ORD_05577,1,boleto,1,3513069.53
ORD_05578,1,boleto,2,1692621.88
ORD_05579,1,boleto,1,1632173.99
ORD_05580,1,credit_card,2,4369922.84
ORD_05581,1,credit_card,6,2662582.87
ORD_05582,1,credit_card,2,2134007.2
ORD_05583,1,credit_card,2,1499756.89
ORD_05584,1,debit_card,3,3972761.81
ORD_05585,1,credit_card,5,4865862.37
ORD_05586,1,credit_card,1,2520384.4
ORD_05587,1,debit_card,2,2299035.86
ORD_05588,1,credit_card,1,1454787.38
ORD_05589,1,credit_card,5,1620805.92
ORD_05590,1,boleto,5,2832070.58
ORD_05591,1,credit_card,6,2260271.22
ORD_05592,1,credit_card,1,2841566.21
ORD_05593,1,credit_card,1,2503556.84
ORD_05594,1,credit_card,2,1537928.52
ORD_05595,1,credit_card,2,2168395.7
ORD_05596,1,credit_card,5,2142400.86
ORD_05597,1,debit_card,2,2469347.37
ORD_05598,1,credit_card,1,1348836.37
ORD_05599,1,credit_card,5,4939464.04
ORD_05600,1,credit_card,1,7600000.0
ORD_05601,1,credit_card,4,2213794.38
ORD_05602,1,credit_card,1,705969.66
ORD_05603,1,boleto,4,3746706.33
ORD_05604,1,credit_card,1,3306220.09
ORD_05605,1,credit_card,1,2404804.78
ORD_05606,1,credit_card,5,2887537.14
ORD_05607,1,credit_card,1,2604226.77
ORD_05608,1,credit_card,2,1814867.75
ORD_05609,1,credit_card,1,931590.92
ORD_05610,1,boleto,5,2648137.56
ORD_05611,1,credit_card,4,3714813.73
ORD_05612,1,voucher,4,4021088.97
ORD_05613,1,credit_card,1,3002586.53
ORD_05614,1,credit_card,1,2512800.6
ORD_05615,1,credit_card,1,3872715.7
ORD_05616,1,credit_card,2,911534.33
ORD_05617,1,credit_card,1,1952832.5
ORD_05618,1,boleto,1,1185361.17
ORD_05619,1,boleto,1,2657880.7
ORD_05620,1,credit_card,1,1446930.29
ORD_05621,1,boleto,5,1119111.89
ORD_05622,1,credit_card,1,826003.63
ORD_05623,1,credit_card,2,1426210.95
ORD_05624,1,credit_card,1,3751090.47
ORD_05625,1,boleto,1,2979360.95
ORD_05626,1,credit_card,1,2319523.66
ORD_05627,1,credit_card,1,3259186.56
ORD_05628,1,credit_card,4,1813046.88
ORD_05629,1,credit_card,3,5074863.45
ORD_05630,1,debit_card,4,1950006.83
ORD_05631,1,credit_card,1,1641073.4
ORD_05632,1,credit_card,1,1482807.16
ORD_05633,1,debit_card,1,7208588.03
ORD_05634,1,credit_card,1,1986512.48
ORD_05635,1,voucher,2,3393040.32
ORD_05636,1,credit_card,1,1858703.15
ORD_05637,1,boleto,1,1747542.1
ORD_05638,1,debit_card,3,1570968.97
ORD_05639,1,credit_card,4,2446696.58
ORD_05640,1,credit_card,1,1908254.34
ORD_05641,1,credit_card,1,1813028.95
ORD_05642,1,credit_card,4,3521818.6
ORD_05643,1,credit_card,2,1880133.5
ORD_05644,1,voucher,3,1581289.7
ORD_05645,1,credit_card,1,599946.42
ORD_05646,1,credit_card,1,3807756.77
ORD_05647,1,boleto,1,2860711.91
ORD_05648,1,credit_card,5,894465.04
ORD_05649,1,credit_card,1,2552493.82
ORD_05650,1,voucher,1,3365458.22
ORD_05651,1,credit_card,4,1592491.47
ORD_05652,1,credit_card,4,3844334.08
ORD_05653,1,credit_card,3,2934935.87
ORD_05654,1,credit_card,5,1750640.43
ORD_05655,1,debit_card,2,1588049.47
ORD_05656,1,credit_card,3,1735205.54
ORD_05657,1,voucher,1,2411039.37
ORD_05658,1,credit_card,4,3367836.52
ORD_05659,1,credit_card,2,3477151.12
ORD_05660,1,boleto,4,1708850.04
ORD_05661,1,boleto,2,2891996.6
ORD_05662,1,credit_card,3,2448582.63
ORD_05663,1,voucher,3,7514906.43
ORD_05664,1,boleto,6,4947136.92
ORD_05665,1,credit_card,1,916140.44
ORD_05666,1,credit_card,2,1834978.92
ORD_05667,1,credit_card,1,1133628.41
ORD_05668,1,credit_card,1,3199725.58
ORD_05669,1,credit_card,5,3068918.56
ORD_05670,1,boleto,1,948963.76
ORD_05671,1,boleto,1,2698162.15
ORD_05672,1,debit_card,3,1205821.3
ORD_05673,1,debit_card,1,2706323.77
ORD_05674,1,debit_card,2,2337550.31
ORD_05675,1,credit_card,4,3037628.91
ORD_05676,1,credit_card,1,1780330.24
ORD_05677,1,debit_card,5,999428.39
ORD_05678,1,boleto,1,2112601.85
ORD_05679,1,boleto,1,2298031.24
ORD_05680,1,debit_card,6,2181175.15
ORD_05681,1,credit_card,2,5052451.1
ORD_05682,1,debit_card,3,983648.23
ORD_05683,1,voucher,1,2986890.12
ORD_05684,1,credit_card,2,1895323.12
ORD_05685,1,credit_card,4,2263803.07
ORD_05686,1,credit_card,1,5050819.24
ORD_05687,1,boleto,1,6060126.42
ORD_05688,1,boleto,2,1200925.64
ORD_05689,1,credit_card,2,3954894.75
ORD_05690,1,boleto,1,2007769.81
ORD_05691,1,boleto,1,2423349.68
ORD_05692,1,credit_card,6,1566828.01
ORD_05693,1,credit_card,4,2479844.69
ORD_05694,1,credit_card,1,2755417.59
ORD_05695,1,boleto,6,2196106.12
ORD_05696,1,credit_card,2,6376283.65
ORD_05697,1,voucher,1,1022059.24
ORD_05698,1,credit_card,5,6037060.14
ORD_05699,1,boleto,1,1511037.22
ORD_05700,1,boleto,6,1917285.43
ORD_05701,1,credit_card,1,2413463.94
ORD_05702,1,credit_card,1,1778569.65
ORD_05703,1,credit_card,4,2064002.24
ORD_05704,1,debit_card,4,4161536.38
ORD_05705,1,credit_card,3,2407535.97
ORD_05706,1,credit_card,3,3016152.55
ORD_05707,1,credit_card,6,1746940.83
ORD_05708,1,credit_card,1,1253156.47
ORD_05709,1,debit_card,2,1589605.81
ORD_05710,1,credit_card,1,3226682.93
ORD_05711,1,boleto,4,2215076.29
ORD_05712,1,credit_card,1,1699399.5
ORD_05713,1,boleto,1,1733963.68
ORD_05714,1,credit_card,4,1612321.82
ORD_05715,1,voucher,1,4986626.19
ORD_05716,1,credit_card,1,2856443.01
ORD_05717,1,credit_card,1,818178.35
ORD_05718,1,voucher,2,1267013.13
ORD_05719,1,credit_card,4,2947530.87
ORD_05720,1,credit_card,1,3673107.78
ORD_05721,1,credit_card,3,980651.73
ORD_05722,1,credit_card,1,929665.98
ORD_05723,1,credit_card,1,4812124.73
ORD_05724,1,credit_card,4,2666136.83
ORD_05725,1,credit_card,6,2638626.96
ORD_05726,1,credit_card,1,1343235.28
ORD_05727,1,voucher,2,2539086.4
ORD_05728,1,credit_card,1,1726299.14
ORD_05729,1,debit_card,6,1623539.36
ORD_05730,1,credit_card,1,1137482.37
ORD_05731,1,voucher,3,1409308.74
ORD_05732,1,credit_card,2,2182692.07
ORD_05733,1,credit_card,1,1269101.06
ORD_05734,1,boleto,1,3311093.8
ORD_05735,1,voucher,2,2651306.96
ORD_05736,1,credit_card,1,2266503.44
