review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
REV_04658,ORD_04658,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-04-28 21:51:25,2023-04-28 21:51:25
REV_04659,ORD_04659,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-09-28 11:39:32,2024-09-28 11:39:32
REV_04660,ORD_04660,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-12-18 16:49:46,2024-12-21 16:49:46
REV_04661,ORD_04661,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-02-16 08:54:10,2024-02-21 08:54:10
REV_04662,ORD_04662,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-06-07 18:29:14,2024-06-11 18:29:14
REV_04663,ORD_04663,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-02-10 11:45:02,2023-02-13 11:45:02
REV_04664,ORD_04664,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-09-29 16:11:57,2023-09-29 16:11:57
REV_04665,ORD_04665,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-02-02 13:17:00,2023-02-05 13:17:00
REV_04666,ORD_04666,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-03-12 22:02:10,2023-03-12 22:02:10
REV_04667,ORD_04667,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-07-19 14:50:43,2024-07-19 14:50:43
REV_04668,ORD_04668,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-11-27 18:45:16,2024-11-29 18:45:16
REV_04669,ORD_04669,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-03-14 20:26:35,2023-03-16 20:26:35
REV_04670,ORD_04670,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-09-08 03:58:30,2023-09-11 03:58:30
REV_04671,ORD_04671,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-11-20 11:39:48,2023-11-20 11:39:48
REV_04672,ORD_04672,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-01-20 20:00:37,2023-01-22 20:00:37
REV_04673,ORD_04673,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-11-27 01:54:19,2024-11-29 01:54:19
REV_04674,ORD_04674,2,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2024-03-24 09:35:52,2024-03-26 09:35:52
REV_04675,ORD_04675,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-12-29 12:27:27,2024-12-29 12:27:27
REV_04676,ORD_04676,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-07-13 14:09:20,2023-07-18 14:09:20
REV_04677,ORD_04677,1,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2024-08-06 08:21:44,2024-08-08 08:21:44
REV_04678,ORD_04678,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-11-24 14:19:24,2024-11-24 14:19:24
REV_04679,ORD_04679,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-03-18 07:02:13,2024-03-23 07:02:13
REV_04680,ORD_04680,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-04-26 02:42:46,2024-04-26 02:42:46
REV_04681,ORD_04681,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-03-13 11:01:33,2024-03-16 11:01:33
REV_04682,ORD_04682,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-08-20 21:42:27,2024-08-20 21:42:27
REV_04683,ORD_04683,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-03-03 04:08:05,2023-03-06 04:08:05
REV_04684,ORD_04684,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-05-12 01:51:39,2023-05-12 01:51:39
REV_04685,ORD_04685,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-05-27 17:13:36,2023-05-30 17:13:36
REV_04686,ORD_04686,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-11-21 15:27:57,2023-11-21 15:27:57
REV_04687,ORD_04687,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-12-24 19:02:36,2024-12-27 19:02:36
REV_04688,ORD_04688,2,Đánh giá tiêu cực,Sản phẩm không giống hình.,2023-12-26 12:26:02,2023-12-28 12:26:02
REV_04689,ORD_04689,1,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2023-11-11 03:32:25,2023-11-11 03:32:25
REV_04690,ORD_04690,1,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2024-03-14 02:17:10,2024-03-17 02:17:10
REV_04691,ORD_04691,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-08-01 17:34:20,2024-08-03 17:34:20
REV_04692,ORD_04692,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-07-02 12:07:58,2023-07-03 12:07:58
REV_04693,ORD_04693,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-10-08 04:50:11,2024-10-12 04:50:11
REV_04694,ORD_04694,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-06-17 12:04:11,2024-06-22 12:04:11
REV_04695,ORD_04695,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-03-22 23:27:20,2024-03-26 23:27:20
REV_04696,ORD_04696,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-03-19 22:20:19,2023-03-21 22:20:19
REV_04697,ORD_04697,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-03-26 11:47:09,2023-03-30 11:47:09
REV_04698,ORD_04698,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-12-09 19:52:10,2024-12-10 19:52:10
REV_04699,ORD_04699,1,Đánh giá tiêu cực,Sản phẩm không giống hình.,2024-07-08 11:35:23,2024-07-11 11:35:23
REV_04700,ORD_04700,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-01-26 01:57:36,2023-01-31 01:57:36
REV_04701,ORD_04701,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-12-20 10:06:05,2023-12-24 10:06:05
REV_04702,ORD_04702,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-08-21 09:37:20,2024-08-22 09:37:20
REV_04703,ORD_04703,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-06-21 08:07:41,2023-06-24 08:07:41
REV_04704,ORD_04704,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-01-21 19:57:33,2024-01-23 19:57:33
REV_04705,ORD_04705,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-12-24 22:07:30,2023-12-27 22:07:30
REV_04706,ORD_04706,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-07-08 00:02:13,2024-07-13 00:02:13
REV_04707,ORD_04707,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-06-30 20:28:47,2023-07-04 20:28:47
REV_04708,ORD_04708,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-06-16 02:19:24,2023-06-18 02:19:24
REV_04709,ORD_04709,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-07-13 02:24:12,2024-07-18 02:24:12
REV_04710,ORD_04710,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-08-13 02:57:13,2024-08-18 02:57:13
REV_04711,ORD_04711,1,Đánh giá tiêu cực,Sản phẩm không giống hình.,2023-08-11 18:52:26,2023-08-15 18:52:26
REV_04712,ORD_04712,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-07-23 03:51:55,2024-07-25 03:51:55
REV_04713,ORD_04713,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-04-25 07:39:19,2023-04-25 07:39:19
REV_04714,ORD_04714,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-03-05 17:10:10,2023-03-10 17:10:10
REV_04715,ORD_04715,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-12-02 20:02:34,2023-12-04 20:02:34
REV_04716,ORD_04716,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-09-14 17:47:10,2024-09-15 17:47:10
REV_04717,ORD_04717,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-11-22 05:15:29,2023-11-25 05:15:29
REV_04718,ORD_04718,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-05-10 06:14:03,2024-05-13 06:14:03
REV_04719,ORD_04719,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-04-19 14:37:21,2023-04-22 14:37:21
REV_04720,ORD_04720,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-02-08 11:25:51,2024-02-08 11:25:51
REV_04721,ORD_04721,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-03-12 18:39:22,2024-03-13 18:39:22
REV_04722,ORD_04722,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-11-29 12:31:41,2024-11-29 12:31:41
REV_04723,ORD_04723,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-08-09 00:45:05,2023-08-09 00:45:05
REV_04724,ORD_04724,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-07-17 21:09:01,2024-07-21 21:09:01
REV_04725,ORD_04725,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-06-25 15:41:49,2024-06-30 15:41:49
REV_04726,ORD_04726,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-01-16 18:04:24,2024-01-16 18:04:24
REV_04727,ORD_04727,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-11-18 00:26:35,2023-11-18 00:26:35
REV_04728,ORD_04728,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-05-08 19:59:45,2023-05-11 19:59:45
REV_04729,ORD_04729,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-07-03 10:10:05,2024-07-06 10:10:05
REV_04730,ORD_04730,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-04-30 01:59:14,2024-05-03 01:59:14
REV_04731,ORD_04731,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-06-06 15:08:03,2023-06-10 15:08:03
REV_04732,ORD_04732,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-07-04 03:45:02,2024-07-08 03:45:02
REV_04733,ORD_04733,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-05-22 09:58:17,2023-05-27 09:58:17
REV_04734,ORD_04734,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-07-14 23:58:22,2024-07-19 23:58:22
REV_04735,ORD_04735,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-04-04 07:58:21,2023-04-04 07:58:21
REV_04736,ORD_04736,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-03-26 14:42:12,2023-03-29 14:42:12
REV_04737,ORD_04737,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-11-10 04:25:00,2023-11-10 04:25:00
REV_04738,ORD_04738,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-01-23 16:35:30,2023-01-26 16:35:30
REV_04739,ORD_04739,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-08-13 21:36:55,2024-08-18 21:36:55
REV_04740,ORD_04740,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-11-23 07:53:39,2023-11-24 07:53:39
REV_04741,ORD_04741,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-06-12 21:28:30,2024-06-16 21:28:30
REV_04742,ORD_04742,1,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2023-10-20 00:26:27,2023-10-21 00:26:27
REV_04743,ORD_04743,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-04-05 01:36:26,2023-04-08 01:36:26
REV_04744,ORD_04744,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-02-17 22:31:36,2023-02-18 22:31:36
REV_04745,ORD_04745,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-11-23 03:37:21,2023-11-26 03:37:21
REV_04746,ORD_04746,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-05-28 11:50:08,2023-06-01 11:50:08
REV_04747,ORD_04747,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-04-10 06:34:03,2024-04-14 06:34:03
REV_04748,ORD_04748,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-08-11 22:58:37,2023-08-13 22:58:37
REV_04749,ORD_04749,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-07-20 16:26:30,2024-07-25 16:26:30
REV_04750,ORD_04750,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-01-24 05:56:58,2024-01-24 05:56:58
REV_04751,ORD_04751,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-10-27 01:58:01,2024-10-29 01:58:01
REV_04752,ORD_04752,1,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2024-04-02 19:07:37,2024-04-05 19:07:37
REV_04753,ORD_04753,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-01-06 23:50:33,2023-01-07 23:50:33
REV_04754,ORD_04754,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-10-03 07:02:52,2024-10-06 07:02:52
REV_04755,ORD_04755,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-09-27 21:42:10,2024-09-30 21:42:10
REV_04756,ORD_04756,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-06-28 05:20:47,2024-06-28 05:20:47
REV_04757,ORD_04757,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-03-08 09:54:11,2024-03-09 09:54:11
REV_04758,ORD_04758,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-04-07 12:18:25,2024-04-11 12:18:25
REV_04759,ORD_04759,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-12-26 07:10:15,2023-12-27 07:10:15
REV_04760,ORD_04760,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-04-30 06:08:05,2023-05-05 06:08:05
REV_04761,ORD_04761,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-04-08 19:08:36,2024-04-11 19:08:36
REV_04762,ORD_04762,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-05-20 05:05:59,2023-05-20 05:05:59
REV_04763,ORD_04763,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-03-09 08:52:29,2024-03-14 08:52:29
REV_04764,ORD_04764,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-11-24 19:17:44,2023-11-25 19:17:44
REV_04765,ORD_04765,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-09-17 01:01:31,2024-09-21 01:01:31
REV_04766,ORD_04766,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-01-15 15:55:59,2023-01-15 15:55:59
REV_04767,ORD_04767,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-12-03 18:41:53,2023-12-07 18:41:53
REV_04768,ORD_04768,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-02-21 15:27:05,2024-02-21 15:27:05
REV_04769,ORD_04769,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-09-12 08:04:23,2024-09-13 08:04:23
REV_04770,ORD_04770,1,Đánh giá tiêu cực,Sản phẩm không giống hình.,2024-07-31 18:50:50,2024-07-31 18:50:50
REV_04771,ORD_04771,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-12-08 15:06:49,2024-12-10 15:06:49
REV_04772,ORD_04772,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-02-06 19:48:41,2023-02-06 19:48:41
REV_04773,ORD_04773,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-08-18 05:24:48,2023-08-22 05:24:48
REV_04774,ORD_04774,2,Đánh giá tiêu cực,Sản phẩm không giống hình.,2023-05-14 07:39:58,2023-05-15 07:39:58
REV_04775,ORD_04775,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-12-10 14:12:02,2023-12-12 14:12:02
REV_04776,ORD_04776,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-04-06 14:50:33,2024-04-10 14:50:33
REV_04777,ORD_04777,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-03-17 15:46:11,2023-03-20 15:46:11
REV_04778,ORD_04778,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-09-19 01:50:27,2024-09-22 01:50:27
REV_04779,ORD_04779,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-02-25 03:48:12,2024-02-28 03:48:12
REV_04780,ORD_04780,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-08-04 18:05:38,2024-08-04 18:05:38
REV_04781,ORD_04781,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-03-08 07:06:03,2024-03-12 07:06:03
REV_04782,ORD_04782,1,Đánh giá tiêu cực,Sản phẩm không giống hình.,2023-10-15 21:20:12,2023-10-19 21:20:12
REV_04783,ORD_04783,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-05-25 14:27:02,2024-05-25 14:27:02
REV_04784,ORD_04784,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-06-09 02:45:15,2023-06-11 02:45:15
REV_04785,ORD_04785,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-04-21 01:58:06,2023-04-23 01:58:06
REV_04786,ORD_04786,2,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2023-10-03 06:45:48,2023-10-03 06:45:48
REV_04787,ORD_04787,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-01-02 19:08:16,2023-01-06 19:08:16
REV_04788,ORD_04788,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-02-18 03:55:53,2023-02-20 03:55:53
REV_04789,ORD_04789,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-12-02 17:11:55,2024-12-07 17:11:55
REV_04790,ORD_04790,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-09-25 11:56:56,2023-09-27 11:56:56
REV_04791,ORD_04791,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-02-12 18:38:58,2023-02-12 18:38:58
REV_04792,ORD_04792,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-11-04 21:41:11,2023-11-09 21:41:11
REV_04793,ORD_04793,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-07-19 02:08:03,2024-07-19 02:08:03
REV_04794,ORD_04794,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-03-07 21:57:34,2024-03-11 21:57:34
REV_04795,ORD_04795,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-04-07 13:37:21,2024-04-11 13:37:21
REV_04796,ORD_04796,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-06-20 03:06:13,2023-06-23 03:06:13
REV_04797,ORD_04797,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-12-26 21:05:42,2024-12-30 21:05:42
REV_04798,ORD_04798,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-07-05 07:56:09,2024-07-07 07:56:09
REV_04799,ORD_04799,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-04-26 01:08:28,2023-04-26 01:08:28
REV_04800,ORD_04800,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-09-09 08:19:00,2023-09-09 08:19:00
REV_04801,ORD_04801,1,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2023-12-29 11:35:26,2024-01-01 11:35:26
REV_04802,ORD_04802,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-11-24 18:41:26,2023-11-26 18:41:26
REV_04803,ORD_04803,1,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2023-03-29 18:23:03,2023-04-01 18:23:03
REV_04804,ORD_04804,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-06-04 03:21:19,2024-06-04 03:21:19
REV_04805,ORD_04805,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-11-03 15:38:34,2023-11-06 15:38:34
REV_04806,ORD_04806,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-12-28 07:33:17,2023-12-28 07:33:17
REV_04807,ORD_04807,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-06-16 05:16:22,2024-06-17 05:16:22
REV_04808,ORD_04808,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-06-18 03:23:13,2023-06-19 03:23:13
REV_04809,ORD_04809,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-11-30 21:03:11,2023-12-04 21:03:11
REV_04810,ORD_04810,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-10-10 18:45:14,2023-10-12 18:45:14
REV_04811,ORD_04811,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-08-17 15:54:25,2024-08-21 15:54:25
REV_04812,ORD_04812,2,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2023-12-10 03:13:47,2023-12-13 03:13:47
REV_04813,ORD_04813,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-08-19 16:31:16,2023-08-20 16:31:16
REV_04814,ORD_04814,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-12-17 13:20:24,2024-12-17 13:20:24
REV_04815,ORD_04815,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-04-25 12:03:34,2024-04-29 12:03:34
REV_04816,ORD_04816,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-06-17 10:35:41,2023-06-22 10:35:41
REV_04817,ORD_04817,2,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2023-01-09 01:57:32,2023-01-13 01:57:32
REV_04818,ORD_04818,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-05-23 06:48:14,2024-05-23 06:48:14
REV_04819,ORD_04819,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-02-04 07:58:19,2023-02-06 07:58:19
REV_04820,ORD_04820,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-05-23 21:21:41,2023-05-28 21:21:41
REV_04821,ORD_04821,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-04-23 22:48:13,2023-04-28 22:48:13
REV_04822,ORD_04822,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-05-08 09:00:20,2024-05-09 09:00:20
REV_04823,ORD_04823,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-04-05 23:18:31,2023-04-05 23:18:31
REV_04824,ORD_04824,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-05-16 06:37:48,2024-05-21 06:37:48
REV_04825,ORD_04825,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-04-23 05:03:13,2023-04-24 05:03:13
REV_04826,ORD_04826,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-04-21 21:26:57,2023-04-23 21:26:57
REV_04827,ORD_04827,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-10-26 02:04:30,2023-10-30 02:04:30
REV_04828,ORD_04828,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-12-01 09:27:14,2023-12-01 09:27:14
REV_04829,ORD_04829,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-07-26 18:18:50,2024-07-30 18:18:50
REV_04830,ORD_04830,1,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2024-09-17 22:55:43,2024-09-20 22:55:43
REV_04831,ORD_04831,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-11-29 15:06:30,2024-11-29 15:06:30
REV_04832,ORD_04832,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-05-22 06:59:32,2023-05-23 06:59:32
REV_04833,ORD_04833,1,Đánh giá tiêu cực,Sản phẩm không giống hình.,2023-04-10 16:32:11,2023-04-14 16:32:11
REV_04834,ORD_04834,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-11-08 21:03:37,2024-11-08 21:03:37
REV_04835,ORD_04835,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-09-26 20:20:23,2023-09-27 20:20:23
REV_04836,ORD_04836,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-08-16 07:16:52,2024-08-21 07:16:52
REV_04837,ORD_04837,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-05-07 03:43:27,2024-05-08 03:43:27
REV_04838,ORD_04838,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-12-30 16:43:59,2025-01-03 16:43:59
