order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ORD_09535,CUS_01178,delivered,2024-01-14 15:07:00,2024-01-14 15:37:00,2024-01-15 15:37:00,2024-01-17 15:37:00,2024-01-21 15:07:00
ORD_09536,CUS_04491,delivered,2024-01-14 15:08:00,2024-01-14 15:38:00,2024-01-15 15:38:00,2024-01-17 15:38:00,2024-01-21 15:08:00
ORD_09537,CUS_02559,delivered,2024-01-14 15:10:00,2024-01-14 15:40:00,2024-01-15 15:40:00,2024-01-17 15:40:00,2024-01-21 15:10:00
ORD_09538,CUS_03883,delivered,2024-01-14 15:13:00,2024-01-14 15:43:00,2024-01-15 15:43:00,2024-01-17 15:43:00,2024-01-21 15:13:00
ORD_09539,CUS_00340,delivered,2024-01-14 15:13:00,2024-01-14 15:43:00,2024-01-15 15:43:00,2024-01-17 15:43:00,2024-01-21 15:13:00
ORD_09540,CUS_02533,delivered,2024-01-14 15:13:00,2024-01-14 15:43:00,2024-01-15 15:43:00,2024-01-17 15:43:00,2024-01-21 15:13:00
ORD_09541,CUS_04402,delivered,2024-01-14 15:14:00,2024-01-14 15:44:00,2024-01-15 15:44:00,2024-01-17 15:44:00,2024-01-21 15:14:00
ORD_09542,CUS_00491,delivered,2024-01-14 15:17:00,2024-01-14 15:47:00,2024-01-15 15:47:00,2024-01-17 15:47:00,2024-01-21 15:17:00
ORD_09543,CUS_04200,delivered,2024-01-14 15:17:00,2024-01-14 15:47:00,2024-01-15 15:47:00,2024-01-17 15:47:00,2024-01-21 15:17:00
ORD_09544,CUS_00793,delivered,2024-01-14 15:17:00,2024-01-14 15:47:00,2024-01-15 15:47:00,2024-01-17 15:47:00,2024-01-21 15:17:00
ORD_09545,CUS_03322,delivered,2024-01-14 15:20:00,2024-01-14 15:50:00,2024-01-15 15:50:00,2024-01-17 15:50:00,2024-01-21 15:20:00
ORD_09546,CUS_01263,delivered,2024-01-14 15:20:00,2024-01-14 15:50:00,2024-01-15 15:50:00,2024-01-17 15:50:00,2024-01-21 15:20:00
ORD_09547,CUS_01247,delivered,2024-01-14 15:20:00,2024-01-14 15:50:00,2024-01-15 15:50:00,2024-01-17 15:50:00,2024-01-21 15:20:00
ORD_09548,CUS_01870,delivered,2024-01-14 15:20:00,2024-01-14 15:50:00,2024-01-15 15:50:00,2024-01-17 15:50:00,2024-01-21 15:20:00
ORD_09549,CUS_01280,delivered,2024-01-14 15:21:00,2024-01-14 15:51:00,2024-01-15 15:51:00,2024-01-17 15:51:00,2024-01-21 15:21:00
ORD_09550,CUS_02094,delivered,2024-01-14 15:24:00,2024-01-14 15:54:00,2024-01-15 15:54:00,2024-01-17 15:54:00,2024-01-21 15:24:00
ORD_09551,CUS_04748,delivered,2024-01-14 15:24:00,2024-01-14 15:54:00,2024-01-15 15:54:00,2024-01-17 15:54:00,2024-01-21 15:24:00
ORD_09552,CUS_00103,delivered,2024-01-14 15:26:00,2024-01-14 15:56:00,2024-01-15 15:56:00,2024-01-17 15:56:00,2024-01-21 15:26:00
ORD_09553,CUS_02842,delivered,2024-01-14 15:26:00,2024-01-14 15:56:00,2024-01-15 15:56:00,2024-01-17 15:56:00,2024-01-21 15:26:00
ORD_09554,CUS_02809,delivered,2024-01-14 15:27:00,2024-01-14 15:57:00,2024-01-15 15:57:00,2024-01-17 15:57:00,2024-01-21 15:27:00
ORD_09555,CUS_01326,delivered,2024-01-14 15:29:00,2024-01-14 15:59:00,2024-01-15 15:59:00,2024-01-17 15:59:00,2024-01-21 15:29:00
ORD_09556,CUS_04845,delivered,2024-01-14 15:34:00,2024-01-14 16:04:00,2024-01-15 16:04:00,2024-01-17 16:04:00,2024-01-21 15:34:00
ORD_09557,CUS_03091,delivered,2024-01-14 15:39:00,2024-01-14 16:09:00,2024-01-15 16:09:00,2024-01-17 16:09:00,2024-01-21 15:39:00
ORD_09558,CUS_00737,delivered,2024-01-14 15:46:00,2024-01-14 16:16:00,2024-01-15 16:16:00,2024-01-17 16:16:00,2024-01-21 15:46:00
ORD_09559,CUS_03283,delivered,2024-01-14 15:46:00,2024-01-14 16:16:00,2024-01-15 16:16:00,2024-01-17 16:16:00,2024-01-21 15:46:00
ORD_09560,CUS_03115,delivered,2024-01-14 15:49:00,2024-01-14 16:19:00,2024-01-15 16:19:00,2024-01-17 16:19:00,2024-01-21 15:49:00
ORD_09561,CUS_01251,delivered,2024-01-14 15:50:00,2024-01-14 16:20:00,2024-01-15 16:20:00,2024-01-17 16:20:00,2024-01-21 15:50:00
ORD_09562,CUS_02715,delivered,2024-01-14 15:51:00,2024-01-14 16:21:00,2024-01-15 16:21:00,2024-01-17 16:21:00,2024-01-21 15:51:00
ORD_09563,CUS_03483,delivered,2024-01-14 15:54:00,2024-01-14 16:24:00,2024-01-15 16:24:00,2024-01-17 16:24:00,2024-01-21 15:54:00
ORD_09564,CUS_00640,delivered,2024-01-14 15:56:00,2024-01-14 16:26:00,2024-01-15 16:26:00,2024-01-17 16:26:00,2024-01-21 15:56:00
ORD_09565,CUS_04315,delivered,2024-01-14 16:02:00,2024-01-14 16:32:00,2024-01-15 16:32:00,2024-01-17 16:32:00,2024-01-21 16:02:00
ORD_09566,CUS_04059,delivered,2024-01-14 16:09:00,2024-01-14 16:39:00,2024-01-15 16:39:00,2024-01-17 16:39:00,2024-01-21 16:09:00
ORD_09567,CUS_00046,delivered,2024-01-14 16:09:00,2024-01-14 16:39:00,2024-01-15 16:39:00,2024-01-17 16:39:00,2024-01-21 16:09:00
ORD_09568,CUS_01694,delivered,2024-01-14 16:11:00,2024-01-14 16:41:00,2024-01-15 16:41:00,2024-01-17 16:41:00,2024-01-21 16:11:00
ORD_09569,CUS_00879,delivered,2024-01-14 16:14:00,2024-01-14 16:44:00,2024-01-15 16:44:00,2024-01-17 16:44:00,2024-01-21 16:14:00
ORD_09570,CUS_01124,delivered,2024-01-14 16:16:00,2024-01-14 16:46:00,2024-01-15 16:46:00,2024-01-17 16:46:00,2024-01-21 16:16:00
ORD_09571,CUS_02087,delivered,2024-01-14 16:16:00,2024-01-14 16:46:00,2024-01-15 16:46:00,2024-01-17 16:46:00,2024-01-21 16:16:00
ORD_09572,CUS_04159,delivered,2024-01-14 16:18:00,2024-01-14 16:48:00,2024-01-15 16:48:00,2024-01-17 16:48:00,2024-01-21 16:18:00
ORD_09573,CUS_03657,delivered,2024-01-14 16:22:00,2024-01-14 16:52:00,2024-01-15 16:52:00,2024-01-17 16:52:00,2024-01-21 16:22:00
ORD_09574,CUS_04227,delivered,2024-01-14 16:27:00,2024-01-14 16:57:00,2024-01-15 16:57:00,2024-01-17 16:57:00,2024-01-21 16:27:00
ORD_09575,CUS_01402,delivered,2024-01-14 16:29:00,2024-01-14 16:59:00,2024-01-15 16:59:00,2024-01-17 16:59:00,2024-01-21 16:29:00
ORD_09576,CUS_02470,delivered,2024-01-14 16:30:00,2024-01-14 17:00:00,2024-01-15 17:00:00,2024-01-17 17:00:00,2024-01-21 16:30:00
ORD_09577,CUS_01632,delivered,2024-01-14 16:30:00,2024-01-14 17:00:00,2024-01-15 17:00:00,2024-01-17 17:00:00,2024-01-21 16:30:00
ORD_09578,CUS_02993,delivered,2024-01-14 16:32:00,2024-01-14 17:02:00,2024-01-15 17:02:00,2024-01-17 17:02:00,2024-01-21 16:32:00
ORD_09579,CUS_03596,delivered,2024-01-14 16:33:00,2024-01-14 17:03:00,2024-01-15 17:03:00,2024-01-17 17:03:00,2024-01-21 16:33:00
ORD_09580,CUS_04071,delivered,2024-01-14 16:35:00,2024-01-14 17:05:00,2024-01-15 17:05:00,2024-01-17 17:05:00,2024-01-21 16:35:00
ORD_09581,CUS_02103,delivered,2024-01-14 16:36:00,2024-01-14 17:06:00,2024-01-15 17:06:00,2024-01-17 17:06:00,2024-01-21 16:36:00
ORD_09582,CUS_02954,delivered,2024-01-14 16:38:00,2024-01-14 17:08:00,2024-01-15 17:08:00,2024-01-17 17:08:00,2024-01-21 16:38:00
ORD_09583,CUS_00871,delivered,2024-01-14 16:42:00,2024-01-14 17:12:00,2024-01-15 17:12:00,2024-01-17 17:12:00,2024-01-21 16:42:00
ORD_09584,CUS_03409,delivered,2024-01-14 16:45:00,2024-01-14 17:15:00,2024-01-15 17:15:00,2024-01-17 17:15:00,2024-01-21 16:45:00
ORD_09585,CUS_00330,delivered,2024-01-14 16:46:00,2024-01-14 17:16:00,2024-01-15 17:16:00,2024-01-17 17:16:00,2024-01-21 16:46:00
ORD_09586,CUS_03687,delivered,2024-01-14 16:53:00,2024-01-14 17:23:00,2024-01-15 17:23:00,2024-01-17 17:23:00,2024-01-21 16:53:00
ORD_09587,CUS_01805,delivered,2024-01-14 16:53:00,2024-01-14 17:23:00,2024-01-15 17:23:00,2024-01-17 17:23:00,2024-01-21 16:53:00
ORD_09588,CUS_00422,delivered,2024-01-14 16:57:00,2024-01-14 17:27:00,2024-01-15 17:27:00,2024-01-17 17:27:00,2024-01-21 16:57:00
ORD_09589,CUS_00143,delivered,2024-01-14 16:58:00,2024-01-14 17:28:00,2024-01-15 17:28:00,2024-01-17 17:28:00,2024-01-21 16:58:00
ORD_09590,CUS_01168,delivered,2024-01-14 16:58:00,2024-01-14 17:28:00,2024-01-15 17:28:00,2024-01-17 17:28:00,2024-01-21 16:58:00
ORD_09591,CUS_00974,delivered,2024-01-14 16:58:00,2024-01-14 17:28:00,2024-01-15 17:28:00,2024-01-17 17:28:00,2024-01-21 16:58:00
ORD_09592,CUS_03479,delivered,2024-01-14 17:01:00,2024-01-14 17:31:00,2024-01-15 17:31:00,2024-01-17 17:31:00,2024-01-21 17:01:00
ORD_09593,CUS_02027,delivered,2024-01-14 17:02:00,2024-01-14 17:32:00,2024-01-15 17:32:00,2024-01-17 17:32:00,2024-01-21 17:02:00
ORD_09594,CUS_03521,delivered,2024-01-14 17:02:00,2024-01-14 17:32:00,2024-01-15 17:32:00,2024-01-17 17:32:00,2024-01-21 17:02:00
ORD_09595,CUS_04377,delivered,2024-01-14 17:03:00,2024-01-14 17:33:00,2024-01-15 17:33:00,2024-01-17 17:33:00,2024-01-21 17:03:00
ORD_09596,CUS_04610,delivered,2024-01-14 17:08:00,2024-01-14 17:38:00,2024-01-15 17:38:00,2024-01-17 17:38:00,2024-01-21 17:08:00
ORD_09597,CUS_04644,delivered,2024-01-14 17:09:00,2024-01-14 17:39:00,2024-01-15 17:39:00,2024-01-17 17:39:00,2024-01-21 17:09:00
ORD_09598,CUS_01670,delivered,2024-01-14 17:12:00,2024-01-14 17:42:00,2024-01-15 17:42:00,2024-01-17 17:42:00,2024-01-21 17:12:00
ORD_09599,CUS_00753,delivered,2024-01-14 17:17:00,2024-01-14 17:47:00,2024-01-15 17:47:00,2024-01-17 17:47:00,2024-01-21 17:17:00
ORD_09600,CUS_02390,delivered,2024-01-14 17:18:00,2024-01-14 17:48:00,2024-01-15 17:48:00,2024-01-17 17:48:00,2024-01-21 17:18:00
ORD_09601,CUS_02604,delivered,2024-01-14 17:19:00,2024-01-14 17:49:00,2024-01-15 17:49:00,2024-01-17 17:49:00,2024-01-21 17:19:00
ORD_09602,CUS_03547,delivered,2024-01-14 17:21:00,2024-01-14 17:51:00,2024-01-15 17:51:00,2024-01-17 17:51:00,2024-01-21 17:21:00
ORD_09603,CUS_00492,delivered,2024-01-14 17:28:00,2024-01-14 17:58:00,2024-01-15 17:58:00,2024-01-17 17:58:00,2024-01-21 17:28:00
ORD_09604,CUS_03392,delivered,2024-01-14 17:31:00,2024-01-14 18:01:00,2024-01-15 18:01:00,2024-01-17 18:01:00,2024-01-21 17:31:00
ORD_09605,CUS_02066,delivered,2024-01-14 17:31:00,2024-01-14 18:01:00,2024-01-15 18:01:00,2024-01-17 18:01:00,2024-01-21 17:31:00
ORD_09606,CUS_02782,delivered,2024-01-14 17:33:00,2024-01-14 18:03:00,2024-01-15 18:03:00,2024-01-17 18:03:00,2024-01-21 17:33:00
ORD_09607,CUS_02644,delivered,2024-01-14 17:34:00,2024-01-14 18:04:00,2024-01-15 18:04:00,2024-01-17 18:04:00,2024-01-21 17:34:00
ORD_09608,CUS_01958,delivered,2024-01-14 17:38:00,2024-01-14 18:08:00,2024-01-15 18:08:00,2024-01-17 18:08:00,2024-01-21 17:38:00
ORD_09609,CUS_00655,delivered,2024-01-14 17:40:00,2024-01-14 18:10:00,2024-01-15 18:10:00,2024-01-17 18:10:00,2024-01-21 17:40:00
ORD_09610,CUS_02883,delivered,2024-01-14 17:40:00,2024-01-14 18:10:00,2024-01-15 18:10:00,2024-01-17 18:10:00,2024-01-21 17:40:00
ORD_09611,CUS_04021,delivered,2024-01-14 17:41:00,2024-01-14 18:11:00,2024-01-15 18:11:00,2024-01-17 18:11:00,2024-01-21 17:41:00
ORD_09612,CUS_01791,delivered,2024-01-14 17:42:00,2024-01-14 18:12:00,2024-01-15 18:12:00,2024-01-17 18:12:00,2024-01-21 17:42:00
ORD_09613,CUS_00991,delivered,2024-01-14 17:42:00,2024-01-14 18:12:00,2024-01-15 18:12:00,2024-01-17 18:12:00,2024-01-21 17:42:00
ORD_09614,CUS_04270,delivered,2024-01-14 17:43:00,2024-01-14 18:13:00,2024-01-15 18:13:00,2024-01-17 18:13:00,2024-01-21 17:43:00
ORD_09615,CUS_02101,delivered,2024-01-14 17:48:00,2024-01-14 18:18:00,2024-01-15 18:18:00,2024-01-17 18:18:00,2024-01-21 17:48:00
ORD_09616,CUS_03288,delivered,2024-01-14 17:49:00,2024-01-14 18:19:00,2024-01-15 18:19:00,2024-01-17 18:19:00,2024-01-21 17:49:00
ORD_09617,CUS_00658,delivered,2024-01-14 17:50:00,2024-01-14 18:20:00,2024-01-15 18:20:00,2024-01-17 18:20:00,2024-01-21 17:50:00
ORD_09618,CUS_00932,delivered,2024-01-14 17:51:00,2024-01-14 18:21:00,2024-01-15 18:21:00,2024-01-17 18:21:00,2024-01-21 17:51:00
ORD_09619,CUS_03804,delivered,2024-01-14 17:52:00,2024-01-14 18:22:00,2024-01-15 18:22:00,2024-01-17 18:22:00,2024-01-21 17:52:00
ORD_09620,CUS_04360,delivered,2024-01-14 17:53:00,2024-01-14 18:23:00,2024-01-15 18:23:00,2024-01-17 18:23:00,2024-01-21 17:53:00
ORD_09621,CUS_00973,delivered,2024-01-14 17:54:00,2024-01-14 18:24:00,2024-01-15 18:24:00,2024-01-17 18:24:00,2024-01-21 17:54:00
ORD_09622,CUS_04347,delivered,2024-01-14 17:55:00,2024-01-14 18:25:00,2024-01-15 18:25:00,2024-01-17 18:25:00,2024-01-21 17:55:00
ORD_09623,CUS_00783,delivered,2024-01-14 17:57:00,2024-01-14 18:27:00,2024-01-15 18:27:00,2024-01-17 18:27:00,2024-01-21 17:57:00
ORD_09624,CUS_01235,delivered,2024-01-14 18:04:00,2024-01-14 18:34:00,2024-01-15 18:34:00,2024-01-17 18:34:00,2024-01-21 18:04:00
ORD_09625,CUS_03652,delivered,2024-01-14 18:05:00,2024-01-14 18:35:00,2024-01-15 18:35:00,2024-01-17 18:35:00,2024-01-21 18:05:00
ORD_09626,CUS_01084,delivered,2024-01-14 18:06:00,2024-01-14 18:36:00,2024-01-15 18:36:00,2024-01-17 18:36:00,2024-01-21 18:06:00
ORD_09627,CUS_00667,delivered,2024-01-14 18:07:00,2024-01-14 18:37:00,2024-01-15 18:37:00,2024-01-17 18:37:00,2024-01-21 18:07:00
ORD_09628,CUS_02745,delivered,2024-01-14 18:08:00,2024-01-14 18:38:00,2024-01-15 18:38:00,2024-01-17 18:38:00,2024-01-21 18:08:00
ORD_09629,CUS_04161,delivered,2024-01-14 18:09:00,2024-01-14 18:39:00,2024-01-15 18:39:00,2024-01-17 18:39:00,2024-01-21 18:09:00
ORD_09630,CUS_02127,delivered,2024-01-14 18:09:00,2024-01-14 18:39:00,2024-01-15 18:39:00,2024-01-17 18:39:00,2024-01-21 18:09:00
ORD_09631,CUS_04002,delivered,2024-01-14 18:09:00,2024-01-14 18:39:00,2024-01-15 18:39:00,2024-01-17 18:39:00,2024-01-21 18:09:00
ORD_09632,CUS_01226,delivered,2024-01-14 18:14:00,2024-01-14 18:44:00,2024-01-15 18:44:00,2024-01-17 18:44:00,2024-01-21 18:14:00
ORD_09633,CUS_02234,delivered,2024-01-14 18:15:00,2024-01-14 18:45:00,2024-01-15 18:45:00,2024-01-17 18:45:00,2024-01-21 18:15:00
ORD_09634,CUS_03179,delivered,2024-01-14 18:17:00,2024-01-14 18:47:00,2024-01-15 18:47:00,2024-01-17 18:47:00,2024-01-21 18:17:00
ORD_09635,CUS_01376,delivered,2024-01-14 18:18:00,2024-01-14 18:48:00,2024-01-15 18:48:00,2024-01-17 18:48:00,2024-01-21 18:18:00
ORD_09636,CUS_03708,delivered,2024-01-14 18:24:00,2024-01-14 18:54:00,2024-01-15 18:54:00,2024-01-17 18:54:00,2024-01-21 18:24:00
ORD_09637,CUS_03144,delivered,2024-01-14 18:24:00,2024-01-14 18:54:00,2024-01-15 18:54:00,2024-01-17 18:54:00,2024-01-21 18:24:00
ORD_09638,CUS_04481,delivered,2024-01-14 18:25:00,2024-01-14 18:55:00,2024-01-15 18:55:00,2024-01-17 18:55:00,2024-01-21 18:25:00
ORD_09639,CUS_03064,delivered,2024-01-14 18:25:00,2024-01-14 18:55:00,2024-01-15 18:55:00,2024-01-17 18:55:00,2024-01-21 18:25:00
ORD_09640,CUS_00661,delivered,2024-01-14 18:29:00,2024-01-14 18:59:00,2024-01-15 18:59:00,2024-01-17 18:59:00,2024-01-21 18:29:00
ORD_09641,CUS_03514,delivered,2024-01-14 18:34:00,2024-01-14 19:04:00,2024-01-15 19:04:00,2024-01-17 19:04:00,2024-01-21 18:34:00
ORD_09642,CUS_03679,delivered,2024-01-14 18:34:00,2024-01-14 19:04:00,2024-01-15 19:04:00,2024-01-17 19:04:00,2024-01-21 18:34:00
ORD_09643,CUS_02549,delivered,2024-01-14 18:37:00,2024-01-14 19:07:00,2024-01-15 19:07:00,2024-01-17 19:07:00,2024-01-21 18:37:00
ORD_09644,CUS_04320,delivered,2024-01-14 18:38:00,2024-01-14 19:08:00,2024-01-15 19:08:00,2024-01-17 19:08:00,2024-01-21 18:38:00
ORD_09645,CUS_03279,delivered,2024-01-14 18:39:00,2024-01-14 19:09:00,2024-01-15 19:09:00,2024-01-17 19:09:00,2024-01-21 18:39:00
ORD_09646,CUS_01952,delivered,2024-01-14 18:41:00,2024-01-14 19:11:00,2024-01-15 19:11:00,2024-01-17 19:11:00,2024-01-21 18:41:00
ORD_09647,CUS_02317,delivered,2024-01-14 18:43:00,2024-01-14 19:13:00,2024-01-15 19:13:00,2024-01-17 19:13:00,2024-01-21 18:43:00
ORD_09648,CUS_03270,delivered,2024-01-14 18:44:00,2024-01-14 19:14:00,2024-01-15 19:14:00,2024-01-17 19:14:00,2024-01-21 18:44:00
ORD_09649,CUS_03231,delivered,2024-01-14 18:46:00,2024-01-14 19:16:00,2024-01-15 19:16:00,2024-01-17 19:16:00,2024-01-21 18:46:00
ORD_09650,CUS_02668,delivered,2024-01-14 18:47:00,2024-01-14 19:17:00,2024-01-15 19:17:00,2024-01-17 19:17:00,2024-01-21 18:47:00
ORD_09651,CUS_02542,delivered,2024-01-14 18:48:00,2024-01-14 19:18:00,2024-01-15 19:18:00,2024-01-17 19:18:00,2024-01-21 18:48:00
ORD_09652,CUS_04706,delivered,2024-01-14 18:48:00,2024-01-14 19:18:00,2024-01-15 19:18:00,2024-01-17 19:18:00,2024-01-21 18:48:00
ORD_09653,CUS_04857,delivered,2024-01-14 18:57:00,2024-01-14 19:27:00,2024-01-15 19:27:00,2024-01-17 19:27:00,2024-01-21 18:57:00
ORD_09654,CUS_04234,delivered,2024-01-14 18:58:00,2024-01-14 19:28:00,2024-01-15 19:28:00,2024-01-17 19:28:00,2024-01-21 18:58:00
ORD_09655,CUS_00042,delivered,2024-01-14 18:59:00,2024-01-14 19:29:00,2024-01-15 19:29:00,2024-01-17 19:29:00,2024-01-21 18:59:00
ORD_09656,CUS_03881,delivered,2024-01-14 19:01:00,2024-01-14 19:31:00,2024-01-15 19:31:00,2024-01-17 19:31:00,2024-01-21 19:01:00
ORD_09657,CUS_03178,delivered,2024-01-14 19:02:00,2024-01-14 19:32:00,2024-01-15 19:32:00,2024-01-17 19:32:00,2024-01-21 19:02:00
ORD_09658,CUS_02760,delivered,2024-01-14 19:02:00,2024-01-14 19:32:00,2024-01-15 19:32:00,2024-01-17 19:32:00,2024-01-21 19:02:00
ORD_09659,CUS_01912,delivered,2024-01-14 19:03:00,2024-01-14 19:33:00,2024-01-15 19:33:00,2024-01-17 19:33:00,2024-01-21 19:03:00
ORD_09660,CUS_02778,delivered,2024-01-14 19:04:00,2024-01-14 19:34:00,2024-01-15 19:34:00,2024-01-17 19:34:00,2024-01-21 19:04:00
ORD_09661,CUS_00297,delivered,2024-01-14 19:06:00,2024-01-14 19:36:00,2024-01-15 19:36:00,2024-01-17 19:36:00,2024-01-21 19:06:00
ORD_09662,CUS_01283,delivered,2024-01-14 19:08:00,2024-01-14 19:38:00,2024-01-15 19:38:00,2024-01-17 19:38:00,2024-01-21 19:08:00
ORD_09663,CUS_03994,delivered,2024-01-14 19:08:00,2024-01-14 19:38:00,2024-01-15 19:38:00,2024-01-17 19:38:00,2024-01-21 19:08:00
ORD_09664,CUS_00447,delivered,2024-01-14 19:09:00,2024-01-14 19:39:00,2024-01-15 19:39:00,2024-01-17 19:39:00,2024-01-21 19:09:00
ORD_09665,CUS_00771,delivered,2024-01-14 19:10:00,2024-01-14 19:40:00,2024-01-15 19:40:00,2024-01-17 19:40:00,2024-01-21 19:10:00
ORD_09666,CUS_05000,delivered,2024-01-14 19:13:00,2024-01-14 19:43:00,2024-01-15 19:43:00,2024-01-17 19:43:00,2024-01-21 19:13:00
ORD_09667,CUS_04391,delivered,2024-01-14 19:13:00,2024-01-14 19:43:00,2024-01-15 19:43:00,2024-01-17 19:43:00,2024-01-21 19:13:00
ORD_09668,CUS_01408,delivered,2024-01-14 19:13:00,2024-01-14 19:43:00,2024-01-15 19:43:00,2024-01-17 19:43:00,2024-01-21 19:13:00
ORD_09669,CUS_04862,delivered,2024-01-14 19:14:00,2024-01-14 19:44:00,2024-01-15 19:44:00,2024-01-17 19:44:00,2024-01-21 19:14:00
ORD_09670,CUS_02761,delivered,2024-01-14 19:21:00,2024-01-14 19:51:00,2024-01-15 19:51:00,2024-01-17 19:51:00,2024-01-21 19:21:00
ORD_09671,CUS_01322,delivered,2024-01-14 19:23:00,2024-01-14 19:53:00,2024-01-15 19:53:00,2024-01-17 19:53:00,2024-01-21 19:23:00
ORD_09672,CUS_02965,delivered,2024-01-14 19:24:00,2024-01-14 19:54:00,2024-01-15 19:54:00,2024-01-17 19:54:00,2024-01-21 19:24:00
ORD_09673,CUS_00989,delivered,2024-01-14 19:24:00,2024-01-14 19:54:00,2024-01-15 19:54:00,2024-01-17 19:54:00,2024-01-21 19:24:00
ORD_09674,CUS_03388,delivered,2024-01-14 19:29:00,2024-01-14 19:59:00,2024-01-15 19:59:00,2024-01-17 19:59:00,2024-01-21 19:29:00
ORD_09675,CUS_00920,delivered,2024-01-14 19:30:00,2024-01-14 20:00:00,2024-01-15 20:00:00,2024-01-17 20:00:00,2024-01-21 19:30:00
ORD_09676,CUS_02776,delivered,2024-01-14 19:30:00,2024-01-14 20:00:00,2024-01-15 20:00:00,2024-01-17 20:00:00,2024-01-21 19:30:00
ORD_09677,CUS_02568,delivered,2024-01-14 19:31:00,2024-01-14 20:01:00,2024-01-15 20:01:00,2024-01-17 20:01:00,2024-01-21 19:31:00
ORD_09678,CUS_00445,delivered,2024-01-14 19:37:00,2024-01-14 20:07:00,2024-01-15 20:07:00,2024-01-17 20:07:00,2024-01-21 19:37:00
ORD_09679,CUS_00120,delivered,2024-01-14 19:40:00,2024-01-14 20:10:00,2024-01-15 20:10:00,2024-01-17 20:10:00,2024-01-21 19:40:00
ORD_09680,CUS_03004,delivered,2024-01-14 19:41:00,2024-01-14 20:11:00,2024-01-15 20:11:00,2024-01-17 20:11:00,2024-01-21 19:41:00
ORD_09681,CUS_03801,delivered,2024-01-14 19:47:00,2024-01-14 20:17:00,2024-01-15 20:17:00,2024-01-17 20:17:00,2024-01-21 19:47:00
ORD_09682,CUS_00779,delivered,2024-01-14 19:48:00,2024-01-14 20:18:00,2024-01-15 20:18:00,2024-01-17 20:18:00,2024-01-21 19:48:00
ORD_09683,CUS_02013,delivered,2024-01-14 19:48:00,2024-01-14 20:18:00,2024-01-15 20:18:00,2024-01-17 20:18:00,2024-01-21 19:48:00
ORD_09684,CUS_03380,delivered,2024-01-14 19:48:00,2024-01-14 20:18:00,2024-01-15 20:18:00,2024-01-17 20:18:00,2024-01-21 19:48:00
ORD_09685,CUS_01723,delivered,2024-01-14 19:48:00,2024-01-14 20:18:00,2024-01-15 20:18:00,2024-01-17 20:18:00,2024-01-21 19:48:00
ORD_09686,CUS_02449,delivered,2024-01-14 19:48:00,2024-01-14 20:18:00,2024-01-15 20:18:00,2024-01-17 20:18:00,2024-01-21 19:48:00
ORD_09687,CUS_03605,delivered,2024-01-14 19:57:00,2024-01-14 20:27:00,2024-01-15 20:27:00,2024-01-17 20:27:00,2024-01-21 19:57:00
ORD_09688,CUS_03432,delivered,2024-01-14 19:59:00,2024-01-14 20:29:00,2024-01-15 20:29:00,2024-01-17 20:29:00,2024-01-21 19:59:00
ORD_09689,CUS_03347,delivered,2024-01-14 20:01:00,2024-01-14 20:31:00,2024-01-15 20:31:00,2024-01-17 20:31:00,2024-01-21 20:01:00
ORD_09690,CUS_03451,delivered,2024-01-14 20:01:00,2024-01-14 20:31:00,2024-01-15 20:31:00,2024-01-17 20:31:00,2024-01-21 20:01:00
ORD_09691,CUS_02723,delivered,2024-01-14 20:03:00,2024-01-14 20:33:00,2024-01-15 20:33:00,2024-01-17 20:33:00,2024-01-21 20:03:00
ORD_09692,CUS_02651,delivered,2024-01-14 20:04:00,2024-01-14 20:34:00,2024-01-15 20:34:00,2024-01-17 20:34:00,2024-01-21 20:04:00
ORD_09693,CUS_03940,delivered,2024-01-14 20:07:00,2024-01-14 20:37:00,2024-01-15 20:37:00,2024-01-17 20:37:00,2024-01-21 20:07:00
ORD_09694,CUS_02352,delivered,2024-01-14 20:07:00,2024-01-14 20:37:00,2024-01-15 20:37:00,2024-01-17 20:37:00,2024-01-21 20:07:00
ORD_09695,CUS_03222,delivered,2024-01-14 20:09:00,2024-01-14 20:39:00,2024-01-15 20:39:00,2024-01-17 20:39:00,2024-01-21 20:09:00
ORD_09696,CUS_03139,delivered,2024-01-14 20:11:00,2024-01-14 20:41:00,2024-01-15 20:41:00,2024-01-17 20:41:00,2024-01-21 20:11:00
ORD_09697,CUS_02989,delivered,2024-01-14 20:12:00,2024-01-14 20:42:00,2024-01-15 20:42:00,2024-01-17 20:42:00,2024-01-21 20:12:00
ORD_09698,CUS_02754,delivered,2024-01-14 20:13:00,2024-01-14 20:43:00,2024-01-15 20:43:00,2024-01-17 20:43:00,2024-01-21 20:13:00
ORD_09699,CUS_00841,delivered,2024-01-14 20:15:00,2024-01-14 20:45:00,2024-01-15 20:45:00,2024-01-17 20:45:00,2024-01-21 20:15:00
ORD_09700,CUS_03594,delivered,2024-01-14 20:16:00,2024-01-14 20:46:00,2024-01-15 20:46:00,2024-01-17 20:46:00,2024-01-21 20:16:00
ORD_09701,CUS_00647,delivered,2024-01-14 20:17:00,2024-01-14 20:47:00,2024-01-15 20:47:00,2024-01-17 20:47:00,2024-01-21 20:17:00
