customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
CUS_03777,UNIQ_03777,746556,Hue,HUE
CUS_03778,UNIQ_03778,709960,Nha Trang,NT
CUS_03779,UNIQ_03779,709538,Da Nang,DN
CUS_03780,UNIQ_03780,889024,Can Tho,CT
CUS_03781,UNIQ_03781,724025,Hai Phong,HP
CUS_03782,UNIQ_03782,820250,Vinh,VINH
CUS_03783,UNIQ_03783,946743,Buon Ma Thuot,BMT
CUS_03784,UNIQ_03784,844440,Ho Chi Minh,HCM
CUS_03785,UNIQ_03785,937283,Ha Noi,HN
CUS_03786,UNIQ_03786,841200,Nha Trang,NT
CUS_03787,UNIQ_03787,798196,Thu Duc,TD
CUS_03788,UNIQ_03788,937363,Ha Noi,HN
CUS_03789,UNIQ_03789,892118,Da Nang,DN
CUS_03790,UNIQ_03790,763170,Vinh,VINH
CUS_03791,UNIQ_03791,762512,Thu Duc,TD
CUS_03792,UNIQ_03792,945900,Ha Noi,HN
CUS_03793,UNIQ_03793,822293,Bien Hoa,BH
CUS_03794,UNIQ_03794,730056,Thanh Hoa,TH
CUS_03795,UNIQ_03795,733184,Buon Ma Thuot,BMT
CUS_03796,UNIQ_03796,856949,Ho Chi Minh,HCM
CUS_03797,UNIQ_03797,805383,Nha Trang,NT
CUS_03798,UNIQ_03798,776789,Ho Chi Minh,HCM
CUS_03799,UNIQ_03799,935091,Da Nang,DN
CUS_03800,UNIQ_03800,882084,Buon Ma Thuot,BMT
CUS_03801,UNIQ_03801,763663,Ho Chi Minh,HCM
CUS_03802,UNIQ_03802,781517,Bien Hoa,BH
CUS_03803,UNIQ_03803,775726,Nha Trang,NT
CUS_03804,UNIQ_03804,873268,Ha Noi,HN
CUS_03805,UNIQ_03805,722963,Can Tho,CT
CUS_03806,UNIQ_03806,859359,Ho Chi Minh,HCM
CUS_03807,UNIQ_03807,829449,Hai Phong,HP
CUS_03808,UNIQ_03808,704759,Can Tho,CT
CUS_03809,UNIQ_03809,878145,Ho Chi Minh,HCM
CUS_03810,UNIQ_03810,707799,Vinh,VINH
CUS_03811,UNIQ_03811,766822,Bien Hoa,BH
CUS_03812,UNIQ_03812,719626,Hue,HUE
CUS_03813,UNIQ_03813,776493,Ho Chi Minh,HCM
CUS_03814,UNIQ_03814,705218,Buon Ma Thuot,BMT
CUS_03815,UNIQ_03815,904987,Nha Trang,NT
CUS_03816,UNIQ_03816,721627,Da Nang,DN
CUS_03817,UNIQ_03817,931565,Hai Phong,HP
CUS_03818,UNIQ_03818,856113,Thanh Hoa,TH
CUS_03819,UNIQ_03819,800763,Thanh Hoa,TH
CUS_03820,UNIQ_03820,711624,Vinh,VINH
CUS_03821,UNIQ_03821,928726,Vinh,VINH
CUS_03822,UNIQ_03822,902134,Hue,HUE
CUS_03823,UNIQ_03823,758701,Ho Chi Minh,HCM
CUS_03824,UNIQ_03824,787638,Thanh Hoa,TH
CUS_03825,UNIQ_03825,938370,Thu Duc,TD
CUS_03826,UNIQ_03826,914537,Can Tho,CT
CUS_03827,UNIQ_03827,954805,Ha Noi,HN
CUS_03828,UNIQ_03828,736025,Hue,HUE
CUS_03829,UNIQ_03829,776245,Ho Chi Minh,HCM
CUS_03830,UNIQ_03830,930309,Thanh Hoa,TH
CUS_03831,UNIQ_03831,747217,Hai Phong,HP
CUS_03832,UNIQ_03832,937242,Hai Phong,HP
CUS_03833,UNIQ_03833,906266,Ha Noi,HN
CUS_03834,UNIQ_03834,948746,Hai Phong,HP
CUS_03835,UNIQ_03835,826722,Can Tho,CT
CUS_03836,UNIQ_03836,949013,Thanh Hoa,TH
CUS_03837,UNIQ_03837,712935,Da Nang,DN
CUS_03838,UNIQ_03838,804871,Thanh Hoa,TH
CUS_03839,UNIQ_03839,837411,Nha Trang,NT
CUS_03840,UNIQ_03840,928365,Nha Trang,NT
CUS_03841,UNIQ_03841,910372,Bien Hoa,BH
CUS_03842,UNIQ_03842,867545,Can Tho,CT
CUS_03843,UNIQ_03843,930712,Nha Trang,NT
CUS_03844,UNIQ_03844,760601,Can Tho,CT
CUS_03845,UNIQ_03845,706640,Hai Phong,HP
CUS_03846,UNIQ_03846,768192,Bien Hoa,BH
CUS_03847,UNIQ_03847,719472,Da Nang,DN
CUS_03848,UNIQ_03848,809963,Can Tho,CT
CUS_03849,UNIQ_03849,873727,Da Nang,DN
CUS_03850,UNIQ_03850,796695,Thu Duc,TD
CUS_03851,UNIQ_03851,930002,Thanh Hoa,TH
CUS_03852,UNIQ_03852,859831,Nha Trang,NT
CUS_03853,UNIQ_03853,926098,Ha Noi,HN
CUS_03854,UNIQ_03854,943512,Nha Trang,NT
CUS_03855,UNIQ_03855,945179,Bien Hoa,BH
CUS_03856,UNIQ_03856,772932,Ho Chi Minh,HCM
CUS_03857,UNIQ_03857,904102,Hai Phong,HP
CUS_03858,UNIQ_03858,745568,Hue,HUE
CUS_03859,UNIQ_03859,752854,Da Nang,DN
CUS_03860,UNIQ_03860,825800,Bien Hoa,BH
CUS_03861,UNIQ_03861,740750,Hue,HUE
CUS_03862,UNIQ_03862,737650,Da Nang,DN
CUS_03863,UNIQ_03863,976120,Thanh Hoa,TH
CUS_03864,UNIQ_03864,791465,Bien Hoa,BH
CUS_03865,UNIQ_03865,755170,Da Nang,DN
CUS_03866,UNIQ_03866,954909,Hai Phong,HP
CUS_03867,UNIQ_03867,920704,Thanh Hoa,TH
CUS_03868,UNIQ_03868,932242,Vinh,VINH
CUS_03869,UNIQ_03869,729438,Bien Hoa,BH
CUS_03870,UNIQ_03870,754740,Ha Noi,HN
CUS_03871,UNIQ_03871,934949,Hai Phong,HP
CUS_03872,UNIQ_03872,740988,Thu Duc,TD
CUS_03873,UNIQ_03873,804069,Nha Trang,NT
CUS_03874,UNIQ_03874,961350,Thanh Hoa,TH
CUS_03875,UNIQ_03875,758698,Vinh,VINH
CUS_03876,UNIQ_03876,731151,Thu Duc,TD
CUS_03877,UNIQ_03877,975517,Buon Ma Thuot,BMT
CUS_03878,UNIQ_03878,883660,Vinh,VINH
CUS_03879,UNIQ_03879,957748,Vinh,VINH
CUS_03880,UNIQ_03880,875945,Ho Chi Minh,HCM
CUS_03881,UNIQ_03881,844966,Nha Trang,NT
CUS_03882,UNIQ_03882,834902,Nha Trang,NT
CUS_03883,UNIQ_03883,948303,Bien Hoa,BH
CUS_03884,UNIQ_03884,813919,Can Tho,CT
CUS_03885,UNIQ_03885,920931,Bien Hoa,BH
CUS_03886,UNIQ_03886,851502,Da Nang,DN
CUS_03887,UNIQ_03887,700074,Can Tho,CT
CUS_03888,UNIQ_03888,938061,Hai Phong,HP
CUS_03889,UNIQ_03889,899693,Ha Noi,HN
CUS_03890,UNIQ_03890,743604,Nha Trang,NT
CUS_03891,UNIQ_03891,786602,Ho Chi Minh,HCM
CUS_03892,UNIQ_03892,914618,Ha Noi,HN
CUS_03893,UNIQ_03893,867488,Hai Phong,HP
CUS_03894,UNIQ_03894,941089,Thu Duc,TD
CUS_03895,UNIQ_03895,978836,Hai Phong,HP
CUS_03896,UNIQ_03896,741373,Thu Duc,TD
CUS_03897,UNIQ_03897,762810,Vinh,VINH
CUS_03898,UNIQ_03898,789161,Can Tho,CT
CUS_03899,UNIQ_03899,773119,Can Tho,CT
CUS_03900,UNIQ_03900,714059,Da Nang,DN
CUS_03901,UNIQ_03901,803637,Da Nang,DN
CUS_03902,UNIQ_03902,974832,Thanh Hoa,TH
CUS_03903,UNIQ_03903,720739,Hue,HUE
CUS_03904,UNIQ_03904,865919,Vinh,VINH
CUS_03905,UNIQ_03905,964211,Nha Trang,NT
CUS_03906,UNIQ_03906,741843,Can Tho,CT
CUS_03907,UNIQ_03907,801829,Hue,HUE
CUS_03908,UNIQ_03908,966096,Da Nang,DN
CUS_03909,UNIQ_03909,839210,Hue,HUE
CUS_03910,UNIQ_03910,917452,Da Nang,DN
CUS_03911,UNIQ_03911,910023,Can Tho,CT
CUS_03912,UNIQ_03912,971239,Can Tho,CT
CUS_03913,UNIQ_03913,960706,Thanh Hoa,TH
CUS_03914,UNIQ_03914,953466,Bien Hoa,BH
CUS_03915,UNIQ_03915,814511,Buon Ma Thuot,BMT
CUS_03916,UNIQ_03916,821793,Da Nang,DN
CUS_03917,UNIQ_03917,860707,Ha Noi,HN
CUS_03918,UNIQ_03918,822610,Thanh Hoa,TH
CUS_03919,UNIQ_03919,899546,Hai Phong,HP
CUS_03920,UNIQ_03920,721503,Vinh,VINH
CUS_03921,UNIQ_03921,927976,Hai Phong,HP
CUS_03922,UNIQ_03922,823898,Buon Ma Thuot,BMT
CUS_03923,UNIQ_03923,945283,Thanh Hoa,TH
CUS_03924,UNIQ_03924,793043,Thanh Hoa,TH
CUS_03925,UNIQ_03925,967620,Thu Duc,TD
CUS_03926,UNIQ_03926,975098,Nha Trang,NT
CUS_03927,UNIQ_03927,706064,Vinh,VINH
CUS_03928,UNIQ_03928,952340,Thu Duc,TD
CUS_03929,UNIQ_03929,865338,Da Nang,DN
CUS_03930,UNIQ_03930,905583,Thanh Hoa,TH
CUS_03931,UNIQ_03931,872401,Hue,HUE
CUS_03932,UNIQ_03932,779401,Hue,HUE
CUS_03933,UNIQ_03933,829479,Ho Chi Minh,HCM
CUS_03934,UNIQ_03934,779117,Hai Phong,HP
CUS_03935,UNIQ_03935,932405,Thanh Hoa,TH
CUS_03936,UNIQ_03936,778813,Ha Noi,HN
CUS_03937,UNIQ_03937,833431,Ha Noi,HN
CUS_03938,UNIQ_03938,928824,Hue,HUE
CUS_03939,UNIQ_03939,896527,Bien Hoa,BH
CUS_03940,UNIQ_03940,976079,Ha Noi,HN
CUS_03941,UNIQ_03941,939642,Thanh Hoa,TH
CUS_03942,UNIQ_03942,745078,Vinh,VINH
CUS_03943,UNIQ_03943,867164,Hue,HUE
CUS_03944,UNIQ_03944,873010,Buon Ma Thuot,BMT
CUS_03945,UNIQ_03945,767362,Ha Noi,HN
CUS_03946,UNIQ_03946,811572,Nha Trang,NT
CUS_03947,UNIQ_03947,850262,Vinh,VINH
CUS_03948,UNIQ_03948,803489,Vinh,VINH
CUS_03949,UNIQ_03949,914771,Ho Chi Minh,HCM
CUS_03950,UNIQ_03950,821623,Bien Hoa,BH
CUS_03951,UNIQ_03951,703243,Can Tho,CT
CUS_03952,UNIQ_03952,838522,Vinh,VINH
CUS_03953,UNIQ_03953,865475,Hue,HUE
CUS_03954,UNIQ_03954,766986,Buon Ma Thuot,BMT
CUS_03955,UNIQ_03955,759544,Buon Ma Thuot,BMT
CUS_03956,UNIQ_03956,970977,Nha Trang,NT
CUS_03957,UNIQ_03957,870266,Ho Chi Minh,HCM
CUS_03958,UNIQ_03958,918450,Thanh Hoa,TH
CUS_03959,UNIQ_03959,892618,Thanh Hoa,TH
CUS_03960,UNIQ_03960,965492,Buon Ma Thuot,BMT
CUS_03961,UNIQ_03961,769346,Hue,HUE
CUS_03962,UNIQ_03962,737136,Da Nang,DN
CUS_03963,UNIQ_03963,849763,Thanh Hoa,TH
CUS_03964,UNIQ_03964,910595,Hai Phong,HP
CUS_03965,UNIQ_03965,819979,Thu Duc,TD
CUS_03966,UNIQ_03966,813571,Hue,HUE
CUS_03967,UNIQ_03967,777614,Nha Trang,NT
CUS_03968,UNIQ_03968,950969,Buon Ma Thuot,BMT
CUS_03969,UNIQ_03969,806247,Ha Noi,HN
CUS_03970,UNIQ_03970,862845,Da Nang,DN
CUS_03971,UNIQ_03971,856505,Hue,HUE
CUS_03972,UNIQ_03972,740305,Nha Trang,NT
CUS_03973,UNIQ_03973,840177,Thu Duc,TD
CUS_03974,UNIQ_03974,706543,Da Nang,DN
CUS_03975,UNIQ_03975,806926,Hue,HUE
CUS_03976,UNIQ_03976,712945,Bien Hoa,BH
CUS_03977,UNIQ_03977,834690,Bien Hoa,BH
CUS_03978,UNIQ_03978,738620,Da Nang,DN
CUS_03979,UNIQ_03979,899457,Ho Chi Minh,HCM
CUS_03980,UNIQ_03980,971583,Thu Duc,TD
CUS_03981,UNIQ_03981,722928,Ho Chi Minh,HCM
CUS_03982,UNIQ_03982,857536,Vinh,VINH
CUS_03983,UNIQ_03983,774300,Bien Hoa,BH
CUS_03984,UNIQ_03984,741838,Bien Hoa,BH
CUS_03985,UNIQ_03985,856446,Thanh Hoa,TH
CUS_03986,UNIQ_03986,845853,Can Tho,CT
CUS_03987,UNIQ_03987,774144,Ha Noi,HN
CUS_03988,UNIQ_03988,707003,Thu Duc,TD
CUS_03989,UNIQ_03989,927346,Thu Duc,TD
CUS_03990,UNIQ_03990,899133,Ha Noi,HN
CUS_03991,UNIQ_03991,774540,Thanh Hoa,TH
CUS_03992,UNIQ_03992,833712,Buon Ma Thuot,BMT
CUS_03993,UNIQ_03993,979637,Ha Noi,HN
CUS_03994,UNIQ_03994,798597,Nha Trang,NT
CUS_03995,UNIQ_03995,822479,Ho Chi Minh,HCM
CUS_03996,UNIQ_03996,792027,Ho Chi Minh,HCM
CUS_03997,UNIQ_03997,792344,Can Tho,CT
CUS_03998,UNIQ_03998,721690,Ha Noi,HN
CUS_03999,UNIQ_03999,741756,Nha Trang,NT
CUS_04000,UNIQ_04000,933434,Nha Trang,NT
CUS_04001,UNIQ_04001,925343,Hai Phong,HP
CUS_04002,UNIQ_04002,934185,Vinh,VINH
CUS_04003,UNIQ_04003,763656,Buon Ma Thuot,BMT
CUS_04004,UNIQ_04004,949987,Can Tho,CT
CUS_04005,UNIQ_04005,960326,Buon Ma Thuot,BMT
CUS_04006,UNIQ_04006,919869,Buon Ma Thuot,BMT
CUS_04007,UNIQ_04007,737862,Bien Hoa,BH
CUS_04008,UNIQ_04008,726790,Buon Ma Thuot,BMT
CUS_04009,UNIQ_04009,942160,Nha Trang,NT
CUS_04010,UNIQ_04010,937680,Nha Trang,NT
CUS_04011,UNIQ_04011,838119,Hai Phong,HP
CUS_04012,UNIQ_04012,910094,Buon Ma Thuot,BMT
CUS_04013,UNIQ_04013,795164,Ho Chi Minh,HCM
CUS_04014,UNIQ_04014,968271,Thu Duc,TD
CUS_04015,UNIQ_04015,744518,Hue,HUE
CUS_04016,UNIQ_04016,970188,Hai Phong,HP
CUS_04017,UNIQ_04017,913461,Ha Noi,HN
CUS_04018,UNIQ_04018,767417,Can Tho,CT
CUS_04019,UNIQ_04019,715451,Nha Trang,NT
CUS_04020,UNIQ_04020,801611,Hai Phong,HP
CUS_04021,UNIQ_04021,920053,Thanh Hoa,TH
CUS_04022,UNIQ_04022,734951,Hai Phong,HP
CUS_04023,UNIQ_04023,752606,Da Nang,DN
CUS_04024,UNIQ_04024,969791,Nha Trang,NT
CUS_04025,UNIQ_04025,936459,Buon Ma Thuot,BMT
CUS_04026,UNIQ_04026,934566,Hue,HUE
CUS_04027,UNIQ_04027,708798,Ha Noi,HN
CUS_04028,UNIQ_04028,704925,Hue,HUE
CUS_04029,UNIQ_04029,718183,Vinh,VINH
CUS_04030,UNIQ_04030,768353,Buon Ma Thuot,BMT
CUS_04031,UNIQ_04031,873427,Can Tho,CT
CUS_04032,UNIQ_04032,758784,Can Tho,CT
CUS_04033,UNIQ_04033,855209,Hai Phong,HP
CUS_04034,UNIQ_04034,739548,Ha Noi,HN
CUS_04035,UNIQ_04035,756774,Vinh,VINH
CUS_04036,UNIQ_04036,844502,Da Nang,DN
CUS_04037,UNIQ_04037,919549,Bien Hoa,BH
CUS_04038,UNIQ_04038,805698,Thanh Hoa,TH
CUS_04039,UNIQ_04039,776744,Thanh Hoa,TH
CUS_04040,UNIQ_04040,959327,Nha Trang,NT
CUS_04041,UNIQ_04041,807526,Thu Duc,TD
CUS_04042,UNIQ_04042,899559,Bien Hoa,BH
CUS_04043,UNIQ_04043,768944,Vinh,VINH
CUS_04044,UNIQ_04044,937620,Thu Duc,TD
CUS_04045,UNIQ_04045,961479,Ho Chi Minh,HCM
CUS_04046,UNIQ_04046,738683,Ha Noi,HN
CUS_04047,UNIQ_04047,756329,Buon Ma Thuot,BMT
CUS_04048,UNIQ_04048,813460,Da Nang,DN
CUS_04049,UNIQ_04049,910217,Ho Chi Minh,HCM
CUS_04050,UNIQ_04050,782221,Thanh Hoa,TH
CUS_04051,UNIQ_04051,779907,Hue,HUE
CUS_04052,UNIQ_04052,725403,Thu Duc,TD
CUS_04053,UNIQ_04053,775083,Da Nang,DN
CUS_04054,UNIQ_04054,743773,Hue,HUE
CUS_04055,UNIQ_04055,718192,Ho Chi Minh,HCM
CUS_04056,UNIQ_04056,746247,Da Nang,DN
CUS_04057,UNIQ_04057,776844,Ho Chi Minh,HCM
CUS_04058,UNIQ_04058,860766,Buon Ma Thuot,BMT
CUS_04059,UNIQ_04059,947551,Hai Phong,HP
CUS_04060,UNIQ_04060,803496,Thu Duc,TD
CUS_04061,UNIQ_04061,741634,Buon Ma Thuot,BMT
CUS_04062,UNIQ_04062,956826,Thanh Hoa,TH
CUS_04063,UNIQ_04063,723818,Hue,HUE
CUS_04064,UNIQ_04064,716917,Ha Noi,HN
CUS_04065,UNIQ_04065,701664,Da Nang,DN
CUS_04066,UNIQ_04066,770192,Ho Chi Minh,HCM
CUS_04067,UNIQ_04067,743641,Thanh Hoa,TH
CUS_04068,UNIQ_04068,949301,Hai Phong,HP
CUS_04069,UNIQ_04069,805727,Ho Chi Minh,HCM
CUS_04070,UNIQ_04070,843534,Buon Ma Thuot,BMT
CUS_04071,UNIQ_04071,779524,Thanh Hoa,TH
CUS_04072,UNIQ_04072,753893,Ha Noi,HN
CUS_04073,UNIQ_04073,867292,Ho Chi Minh,HCM
CUS_04074,UNIQ_04074,708138,Ho Chi Minh,HCM
CUS_04075,UNIQ_04075,796797,Hue,HUE
CUS_04076,UNIQ_04076,827410,Da Nang,DN
CUS_04077,UNIQ_04077,818496,Ha Noi,HN
CUS_04078,UNIQ_04078,827455,Ha Noi,HN
CUS_04079,UNIQ_04079,955877,Can Tho,CT
CUS_04080,UNIQ_04080,813793,Da Nang,DN
CUS_04081,UNIQ_04081,770626,Vinh,VINH
CUS_04082,UNIQ_04082,947513,Bien Hoa,BH
CUS_04083,UNIQ_04083,939591,Ha Noi,HN
CUS_04084,UNIQ_04084,843195,Da Nang,DN
CUS_04085,UNIQ_04085,836172,Buon Ma Thuot,BMT
CUS_04086,UNIQ_04086,813973,Buon Ma Thuot,BMT
CUS_04087,UNIQ_04087,881273,Hai Phong,HP
CUS_04088,UNIQ_04088,752921,Hue,HUE
CUS_04089,UNIQ_04089,822829,Vinh,VINH
CUS_04090,UNIQ_04090,826316,Buon Ma Thuot,BMT
CUS_04091,UNIQ_04091,881465,Nha Trang,NT
CUS_04092,UNIQ_04092,742976,Vinh,VINH
CUS_04093,UNIQ_04093,958849,Thanh Hoa,TH
CUS_04094,UNIQ_04094,977125,Vinh,VINH
CUS_04095,UNIQ_04095,704745,Buon Ma Thuot,BMT
CUS_04096,UNIQ_04096,882436,Nha Trang,NT
CUS_04097,UNIQ_04097,928751,Hai Phong,HP
CUS_04098,UNIQ_04098,847631,Bien Hoa,BH
CUS_04099,UNIQ_04099,765815,Bien Hoa,BH
CUS_04100,UNIQ_04100,860343,Bien Hoa,BH
CUS_04101,UNIQ_04101,813702,Can Tho,CT
CUS_04102,UNIQ_04102,894500,Hue,HUE
CUS_04103,UNIQ_04103,792152,Ha Noi,HN
CUS_04104,UNIQ_04104,736778,Can Tho,CT
CUS_04105,UNIQ_04105,954727,Vinh,VINH
CUS_04106,UNIQ_04106,780015,Hue,HUE
CUS_04107,UNIQ_04107,964151,Thanh Hoa,TH
CUS_04108,UNIQ_04108,869197,Vinh,VINH
CUS_04109,UNIQ_04109,730346,Ho Chi Minh,HCM
CUS_04110,UNIQ_04110,771046,Nha Trang,NT
CUS_04111,UNIQ_04111,750577,Thanh Hoa,TH
CUS_04112,UNIQ_04112,970235,Vinh,VINH
CUS_04113,UNIQ_04113,872940,Ho Chi Minh,HCM
CUS_04114,UNIQ_04114,924323,Thu Duc,TD
CUS_04115,UNIQ_04115,920564,Hue,HUE
CUS_04116,UNIQ_04116,963075,Da Nang,DN
CUS_04117,UNIQ_04117,788112,Can Tho,CT
CUS_04118,UNIQ_04118,884133,Bien Hoa,BH
CUS_04119,UNIQ_04119,838851,Ha Noi,HN
CUS_04120,UNIQ_04120,800489,Bien Hoa,BH
CUS_04121,UNIQ_04121,734321,Thu Duc,TD
CUS_04122,UNIQ_04122,909474,Ho Chi Minh,HCM
CUS_04123,UNIQ_04123,920919,Hai Phong,HP
CUS_04124,UNIQ_04124,919905,Bien Hoa,BH
CUS_04125,UNIQ_04125,775867,Da Nang,DN
CUS_04126,UNIQ_04126,762435,Bien Hoa,BH
CUS_04127,UNIQ_04127,916087,Nha Trang,NT
CUS_04128,UNIQ_04128,944307,Thu Duc,TD
CUS_04129,UNIQ_04129,972193,Can Tho,CT
CUS_04130,UNIQ_04130,804689,Buon Ma Thuot,BMT
CUS_04131,UNIQ_04131,905702,Thanh Hoa,TH
CUS_04132,UNIQ_04132,828115,Hue,HUE
CUS_04133,UNIQ_04133,713750,Ha Noi,HN
CUS_04134,UNIQ_04134,853696,Thanh Hoa,TH
CUS_04135,UNIQ_04135,976760,Hai Phong,HP
CUS_04136,UNIQ_04136,838970,Bien Hoa,BH
CUS_04137,UNIQ_04137,747063,Bien Hoa,BH
CUS_04138,UNIQ_04138,832908,Ho Chi Minh,HCM
CUS_04139,UNIQ_04139,789027,Ha Noi,HN
CUS_04140,UNIQ_04140,789846,Vinh,VINH
CUS_04141,UNIQ_04141,906141,Can Tho,CT
CUS_04142,UNIQ_04142,960128,Hue,HUE
CUS_04143,UNIQ_04143,976711,Thu Duc,TD
CUS_04144,UNIQ_04144,700737,Thu Duc,TD
CUS_04145,UNIQ_04145,702440,Can Tho,CT
CUS_04146,UNIQ_04146,854395,Can Tho,CT
CUS_04147,UNIQ_04147,770766,Can Tho,CT
CUS_04148,UNIQ_04148,852005,Thu Duc,TD
CUS_04149,UNIQ_04149,865200,Bien Hoa,BH
CUS_04150,UNIQ_04150,738947,Bien Hoa,BH
CUS_04151,UNIQ_04151,891936,Can Tho,CT
CUS_04152,UNIQ_04152,936382,Can Tho,CT
CUS_04153,UNIQ_04153,793077,Vinh,VINH
CUS_04154,UNIQ_04154,756374,Buon Ma Thuot,BMT
CUS_04155,UNIQ_04155,866976,Hue,HUE
CUS_04156,UNIQ_04156,973416,Ho Chi Minh,HCM
CUS_04157,UNIQ_04157,836202,Vinh,VINH
CUS_04158,UNIQ_04158,953679,Vinh,VINH
CUS_04159,UNIQ_04159,895056,Ha Noi,HN
CUS_04160,UNIQ_04160,701392,Nha Trang,NT
CUS_04161,UNIQ_04161,744326,Hue,HUE
CUS_04162,UNIQ_04162,834644,Nha Trang,NT
CUS_04163,UNIQ_04163,960849,Nha Trang,NT
CUS_04164,UNIQ_04164,949980,Ha Noi,HN
CUS_04165,UNIQ_04165,962585,Thu Duc,TD
CUS_04166,UNIQ_04166,816136,Can Tho,CT
CUS_04167,UNIQ_04167,724667,Da Nang,DN
CUS_04168,UNIQ_04168,854973,Bien Hoa,BH
CUS_04169,UNIQ_04169,816688,Thanh Hoa,TH
CUS_04170,UNIQ_04170,804554,Buon Ma Thuot,BMT
CUS_04171,UNIQ_04171,741272,Hai Phong,HP
CUS_04172,UNIQ_04172,891573,Vinh,VINH
CUS_04173,UNIQ_04173,955497,Ha Noi,HN
CUS_04174,UNIQ_04174,763965,Buon Ma Thuot,BMT
CUS_04175,UNIQ_04175,752025,Ho Chi Minh,HCM
CUS_04176,UNIQ_04176,781398,Hai Phong,HP
CUS_04177,UNIQ_04177,957831,Bien Hoa,BH
CUS_04178,UNIQ_04178,826911,Ha Noi,HN
CUS_04179,UNIQ_04179,880081,Hai Phong,HP
CUS_04180,UNIQ_04180,771984,Hue,HUE
CUS_04181,UNIQ_04181,754959,Hue,HUE
CUS_04182,UNIQ_04182,802077,Thu Duc,TD
CUS_04183,UNIQ_04183,758123,Da Nang,DN
CUS_04184,UNIQ_04184,834171,Ha Noi,HN
CUS_04185,UNIQ_04185,774213,Can Tho,CT
CUS_04186,UNIQ_04186,792484,Can Tho,CT
CUS_04187,UNIQ_04187,952387,Ho Chi Minh,HCM
CUS_04188,UNIQ_04188,939972,Buon Ma Thuot,BMT
CUS_04189,UNIQ_04189,871993,Ho Chi Minh,HCM
CUS_04190,UNIQ_04190,897140,Nha Trang,NT
CUS_04191,UNIQ_04191,766680,Can Tho,CT
CUS_04192,UNIQ_04192,898325,Nha Trang,NT
CUS_04193,UNIQ_04193,847901,Vinh,VINH
CUS_04194,UNIQ_04194,718940,Thu Duc,TD
CUS_04195,UNIQ_04195,764148,Ha Noi,HN
CUS_04196,UNIQ_04196,891146,Nha Trang,NT
CUS_04197,UNIQ_04197,939704,Ho Chi Minh,HCM
CUS_04198,UNIQ_04198,800309,Ho Chi Minh,HCM
CUS_04199,UNIQ_04199,966684,Hue,HUE
CUS_04200,UNIQ_04200,866468,Thu Duc,TD
CUS_04201,UNIQ_04201,954552,Da Nang,DN
CUS_04202,UNIQ_04202,935862,Ho Chi Minh,HCM
CUS_04203,UNIQ_04203,834638,Thu Duc,TD
CUS_04204,UNIQ_04204,939963,Ho Chi Minh,HCM
CUS_04205,UNIQ_04205,964622,Buon Ma Thuot,BMT
CUS_04206,UNIQ_04206,971173,Hai Phong,HP
CUS_04207,UNIQ_04207,742118,Can Tho,CT
CUS_04208,UNIQ_04208,753680,Bien Hoa,BH
CUS_04209,UNIQ_04209,850550,Hai Phong,HP
CUS_04210,UNIQ_04210,742957,Bien Hoa,BH
CUS_04211,UNIQ_04211,707381,Nha Trang,NT
CUS_04212,UNIQ_04212,896264,Bien Hoa,BH
CUS_04213,UNIQ_04213,758149,Buon Ma Thuot,BMT
CUS_04214,UNIQ_04214,904354,Hai Phong,HP
CUS_04215,UNIQ_04215,896412,Can Tho,CT
CUS_04216,UNIQ_04216,920214,Ha Noi,HN
CUS_04217,UNIQ_04217,879057,Hai Phong,HP
CUS_04218,UNIQ_04218,976100,Nha Trang,NT
CUS_04219,UNIQ_04219,957742,Vinh,VINH
CUS_04220,UNIQ_04220,950481,Hai Phong,HP
CUS_04221,UNIQ_04221,715339,Buon Ma Thuot,BMT
CUS_04222,UNIQ_04222,748436,Ho Chi Minh,HCM
CUS_04223,UNIQ_04223,780522,Nha Trang,NT
CUS_04224,UNIQ_04224,888327,Nha Trang,NT
CUS_04225,UNIQ_04225,931488,Hue,HUE
CUS_04226,UNIQ_04226,774750,Hai Phong,HP
CUS_04227,UNIQ_04227,855050,Can Tho,CT
CUS_04228,UNIQ_04228,927446,Thanh Hoa,TH
CUS_04229,UNIQ_04229,877621,Thu Duc,TD
CUS_04230,UNIQ_04230,718401,Thu Duc,TD
CUS_04231,UNIQ_04231,940849,Ha Noi,HN
CUS_04232,UNIQ_04232,708712,Nha Trang,NT
CUS_04233,UNIQ_04233,750868,Da Nang,DN
CUS_04234,UNIQ_04234,719700,Thanh Hoa,TH
CUS_04235,UNIQ_04235,854104,Da Nang,DN
CUS_04236,UNIQ_04236,825474,Thu Duc,TD
CUS_04237,UNIQ_04237,700760,Ho Chi Minh,HCM
CUS_04238,UNIQ_04238,874952,Thanh Hoa,TH
CUS_04239,UNIQ_04239,929041,Buon Ma Thuot,BMT
CUS_04240,UNIQ_04240,935702,Hai Phong,HP
CUS_04241,UNIQ_04241,774677,Hai Phong,HP
CUS_04242,UNIQ_04242,797626,Can Tho,CT
CUS_04243,UNIQ_04243,770408,Hue,HUE
CUS_04244,UNIQ_04244,963745,Bien Hoa,BH
CUS_04245,UNIQ_04245,898304,Thanh Hoa,TH
CUS_04246,UNIQ_04246,767575,Ha Noi,HN
CUS_04247,UNIQ_04247,802578,Ha Noi,HN
